#correcteur=PID,Kp=80.0,Ki=20.0,Kd=5.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
15.234,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
15.334,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
15.434,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
15.534,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
15.634,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
15.734,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
15.834,0.0000,0.0089,0.4000,-1.0000,0.3000,0.3911,200.0
15.934,0.0000,0.0089,0.4000,-1.0000,0.3000,0.3911,200.0
16.034,0.0000,0.0089,0.4000,-1.0000,0.3000,0.3911,200.0
16.134,0.0000,0.0089,0.4000,-1.0000,0.3000,0.3911,200.0
16.234,0.0000,0.1151,0.4000,-1.0000,0.3000,0.2849,168.8
16.334,0.0000,0.1671,0.4000,-1.0000,0.3000,0.2329,167.4
16.434,0.0000,0.3141,0.4000,-1.0000,0.3000,0.0859,151.9
16.534,0.0000,0.6077,0.4000,-1.0000,0.3000,-0.2077,77.5
16.634,1.7383,0.6590,0.4000,-1.0000,0.3000,-0.2590,42.5
16.734,0.0000,0.6194,0.4000,-1.0000,0.3000,-0.2194,7.5
16.834,0.0000,0.5999,0.4000,-1.0000,0.3000,-0.1999,0.0
16.934,0.0000,0.4704,0.4000,-1.0000,0.3000,-0.0704,0.0
17.034,0.0000,0.4070,0.4000,-1.0000,0.3000,-0.0070,151.2
17.134,0.0000,0.3759,0.4000,-1.0000,0.3000,0.0241,152.4
17.234,1.7383,0.3318,0.4000,-1.0000,0.3000,0.0682,158.3
17.334,0.0000,0.2901,0.4000,-1.0000,0.3000,0.1099,160.0
17.434,0.0000,0.4141,0.4000,-1.0000,0.3000,-0.0141,0.0
17.534,0.0000,0.4749,0.4000,-1.0000,0.3000,-0.0749,0.0
17.634,0.0000,0.5047,0.4000,1.9954,0.3000,1.6954,288.6
17.734,0.0000,0.5193,0.4000,1.9618,0.3000,1.6618,287.5
17.835,0.0000,0.3770,0.4000,1.9342,0.3000,1.6342,290.0
17.935,0.0000,0.3073,0.4000,1.9138,0.3000,1.6138,291.4
18.035,1.7383,0.2990,0.4000,1.8898,0.3000,1.5898,292.8
18.135,0.0000,0.3131,0.4000,1.8092,0.3000,1.5092,284.0
18.235,1.7383,0.6728,0.4000,-1.0000,0.3000,-0.2728,99.0
18.335,1.7383,0.8572,0.4000,1.7020,0.3000,1.4020,260.6
18.435,0.0000,0.8560,0.4000,1.6365,0.3000,1.3365,258.3
18.535,1.7383,0.8364,0.4000,1.5881,0.3000,1.2881,256.8
18.635,0.0000,1.2995,0.4000,1.4881,0.3000,1.1881,247.5
18.735,0.0000,1.2285,0.4000,1.4295,0.3000,1.1295,247.3
18.835,1.7383,1.1558,0.4000,1.3343,0.3000,1.0343,233.5
18.935,1.7383,1.4523,0.4000,1.2091,0.3000,0.9091,229.2
19.035,1.7383,1.3441,0.4000,1.1003,0.3000,0.8003,222.9
19.135,1.7383,1.6956,0.4000,0.9976,0.3000,0.6976,216.6
19.235,1.7383,1.5341,0.4000,0.8906,0.3000,0.5906,209.3
19.336,1.7383,1.8712,0.4000,0.6220,0.3000,0.3220,172.7
19.436,1.7383,1.6682,0.4000,0.6764,0.3000,0.3764,194.2
19.536,3.4767,1.9188,0.4000,0.5581,0.3000,0.2581,184.7
19.636,1.7383,1.7197,0.4000,0.4653,0.3000,0.1653,179.2
19.736,1.7383,2.0313,0.4000,0.1605,0.3000,-0.1395,156.5
19.836,0.0000,1.8960,0.4000,0.2964,0.3000,-0.0036,0.0
19.936,0.0000,1.8297,0.4000,0.0297,0.3000,-0.2703,-255.0
20.036,0.0000,1.7972,0.4000,0.0360,0.3000,-0.2640,-255.0
20.136,0.0000,1.7813,0.4000,0.0713,0.3000,-0.2287,-255.0
20.236,0.0000,0.9915,0.4000,0.1132,0.3000,-0.1868,0.0
20.336,0.0000,0.6045,0.4000,0.1636,0.3000,-0.1364,0.0
20.436,0.0000,0.5179,0.4000,0.3807,0.3000,0.0807,177.9
20.536,0.0000,0.4754,0.4000,0.3972,0.3000,0.0972,180.5
20.636,0.0000,0.4546,0.4000,0.1669,0.3000,-0.1331,0.0
20.736,0.0000,0.4445,0.4000,0.1732,0.3000,-0.1268,0.0
20.836,0.0000,0.0000,0.4000,0.1669,0.3000,-0.1331,182.5
20.936,0.0000,0.0000,0.4000,0.1701,0.3000,-0.1299,147.5
21.036,0.0000,0.0000,0.4000,0.1701,0.3000,-0.1299,112.5
21.136,0.0000,0.0000,0.4000,0.1636,0.3000,-0.1364,77.5
21.236,0.0000,0.0000,0.4000,0.1669,0.3000,-0.1331,42.5
21.336,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,7.5
21.436,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
21.536,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
21.636,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
21.736,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
21.836,0.0000,0.0000,0.4000,0.1605,0.3000,-0.1395,0.0
21.936,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.036,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.136,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.237,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.337,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.437,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.537,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.637,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.737,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.837,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
22.937,0.0000,0.0000,0.4000,0.1605,0.3000,-0.1395,0.0
23.037,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
23.137,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
23.237,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
23.337,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
23.437,0.0000,0.0000,0.4000,0.0233,0.3000,-0.2767,-255.0
23.537,0.0000,0.0000,0.4000,0.0425,0.3000,-0.2575,-255.0
23.638,0.0000,0.0000,0.4000,0.0201,0.3000,-0.2799,-255.0
23.738,0.0000,0.0262,0.4000,0.0297,0.3000,-0.2703,-255.0
23.838,0.0000,0.0262,0.4000,0.0393,0.3000,-0.2607,-255.0
23.938,0.0000,0.2251,0.4000,0.1010,0.3000,-0.1990,0.0
24.038,0.0000,0.3226,0.4000,0.5008,0.3000,0.2008,0.0
24.138,1.7383,0.3455,0.4000,0.5080,0.3000,0.2080,167.0
24.238,0.0000,0.3392,0.4000,0.5148,0.3000,0.2148,169.2
24.338,0.0000,0.3361,0.4000,0.5044,0.3000,0.2044,168.2
24.438,0.0000,0.3346,0.4000,0.5061,0.3000,0.2061,168.3
24.538,0.0000,0.0000,0.4000,0.5061,0.3000,0.2061,169.9
24.638,0.0000,0.0000,0.4000,0.4876,0.3000,0.1876,166.9
24.738,0.0000,0.0000,0.4000,0.4872,0.3000,0.1872,200.0
24.838,0.0000,0.0000,0.4000,0.4754,0.3000,0.1754,164.8
24.938,1.7383,0.1104,0.4000,0.4421,0.3000,0.1421,159.0
25.038,0.0000,0.1104,0.4000,0.4380,0.3000,0.1380,162.2
25.138,0.0000,0.1104,0.4000,0.4440,0.3000,0.1440,165.2
25.238,1.7383,0.1612,0.4000,0.1766,0.3000,-0.1234,77.5
25.338,0.0000,0.2217,0.4000,0.6306,0.3000,0.3306,226.1
25.438,0.0000,0.3882,0.4000,0.1669,0.3000,-0.1331,41.1
25.538,0.0000,0.4698,0.4000,0.1367,0.3000,-0.1633,6.1
25.638,0.0000,0.5098,0.4000,0.1079,0.3000,-0.1921,0.0
25.738,0.0000,0.5294,0.4000,0.1164,0.3000,-0.1836,0.0
25.838,0.0000,0.0000,0.4000,0.1044,0.3000,-0.1956,0.0
25.938,0.0000,0.0000,0.4000,0.1044,0.3000,-0.1956,0.0
26.038,0.0000,0.0000,0.4000,0.1044,0.3000,-0.1956,0.0
26.138,0.0000,0.0000,0.4000,0.1044,0.3000,-0.1956,0.0
