#correcteur=PID,Kp=100.0,Ki=2.0,Kd=8.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
24.968,3.4767,2.9140,0.4000,1.3106,0.3000,1.0106,146.0
25.068,3.4767,4.5862,0.4000,1.3109,0.3000,1.0109,146.4
25.168,3.4767,2.8792,0.4000,1.3099,0.3000,1.0099,147.0
25.268,3.4767,3.0536,0.4000,1.3193,0.3000,1.0193,148.9
25.368,1.7383,2.3979,0.4000,1.3101,0.3000,1.0101,147.3
25.468,1.7383,2.5519,0.4000,1.3097,0.3000,1.0097,147.5
25.568,1.7383,2.6380,0.4000,1.3056,0.3000,1.0056,146.7
25.668,1.7383,2.6142,0.4000,1.3017,0.3000,1.0017,145.1
25.768,1.7383,2.7343,0.4000,1.3103,0.3000,1.0103,147.6
25.868,3.4767,3.3904,0.4000,1.3187,0.3000,1.0187,150.7
25.968,3.4767,3.5934,0.4000,1.3099,0.3000,1.0099,147.9
26.068,3.4767,3.5138,0.4000,1.3139,0.3000,1.0139,149.1
26.168,5.2150,5.8983,0.4000,1.3101,0.3000,1.0101,149.8
26.268,3.4767,5.8617,0.4000,1.3097,0.3000,1.0097,148.5
26.368,5.2150,4.1030,0.4000,1.3147,0.3000,1.0147,150.8
26.468,3.4767,4.0799,0.4000,1.3061,0.3000,1.0061,148.7
26.568,3.4767,3.0962,0.4000,1.3061,0.3000,1.0061,146.8
26.668,3.4767,3.0575,0.4000,1.3065,0.3000,1.0065,147.7
26.768,3.4767,3.9415,0.4000,1.3061,0.3000,1.0061,149.9
26.868,5.2150,6.2494,0.4000,1.3061,0.3000,1.0061,149.3
26.968,5.2150,4.3880,0.4000,1.3108,0.3000,1.0108,151.5
27.068,3.4767,3.9929,0.4000,1.0026,0.3000,0.7026,131.0
27.168,3.4767,3.0626,0.4000,1.0070,0.3000,0.7070,131.0
27.268,3.4767,3.8357,0.4000,1.3101,0.3000,1.0101,131.0
27.368,3.4767,3.5110,0.4000,1.3097,0.3000,1.0097,150.5
27.468,3.4767,3.5745,0.4000,1.2969,0.3000,0.9969,148.7
27.568,3.4767,3.6240,0.4000,1.3149,0.3000,1.0149,153.6
27.668,5.2150,5.6105,0.4000,1.3223,0.3000,1.0223,156.5
27.768,5.2150,5.6105,0.4000,1.3058,0.3000,1.0058,150.3
27.869,3.4767,5.6913,0.4000,1.3478,0.3000,1.0478,162.2
27.969,3.4767,5.3297,0.4000,1.3060,0.3000,1.0060,0.0
28.069,3.4767,4.2136,0.4000,1.3152,0.3000,1.0152,14.7
28.169,1.7383,1.8266,0.4000,1.3058,0.3000,1.0058,49.7
28.269,1.7383,2.1669,0.4000,1.3145,0.3000,1.0145,84.7
28.369,1.7383,1.9099,0.4000,1.3147,0.3000,1.0147,119.7
28.469,1.7383,1.5599,0.4000,1.3099,0.3000,1.0099,152.7
28.569,3.4767,2.5564,0.4000,1.3192,0.3000,1.0192,155.4
28.669,1.7383,2.5214,0.4000,1.3152,0.3000,1.0152,155.2
28.769,1.7383,2.0240,0.4000,1.3058,0.3000,1.0058,152.3
28.869,3.4767,2.3405,0.4000,1.3065,0.3000,1.0065,153.4
28.969,1.7383,3.0549,0.4000,1.3056,0.3000,1.0056,153.4
29.069,3.4767,3.4502,0.4000,1.3060,0.3000,1.0060,153.7
29.169,3.4767,3.6594,0.4000,1.3106,0.3000,1.0106,153.9
29.270,3.4085,3.5494,0.4000,1.3149,0.3000,1.0149,155.8
29.370,3.4767,3.8216,0.4000,1.3175,0.3000,1.0175,156.4
29.470,3.4767,2.9289,0.4000,1.3149,0.3000,1.0149,156.4
29.570,3.4767,2.8475,0.4000,0.6949,0.3000,0.3949,-4.3
29.670,3.4767,2.5103,0.4000,1.3101,0.3000,1.0101,30.7
29.770,1.7383,2.8811,0.4000,1.3058,0.3000,1.0058,65.7
29.870,3.4767,2.5397,0.4000,1.3145,0.3000,1.0145,100.7
29.970,3.4767,4.0039,0.4000,1.3103,0.3000,1.0103,135.7
30.070,1.7383,2.0118,0.4000,1.3103,0.3000,1.0103,156.7
30.170,3.4767,2.1738,0.4000,1.3104,0.3000,1.0104,159.1
30.270,1.7383,3.0835,0.4000,1.3104,0.3000,1.0104,157.1
30.370,3.4767,3.4772,0.4000,1.3103,0.3000,1.0103,158.0
30.470,3.4767,3.5881,0.4000,1.3142,0.3000,1.0142,158.6
30.570,3.4767,3.4895,0.4000,1.3097,0.3000,1.0097,158.6
30.670,3.4767,3.7208,0.4000,1.3101,0.3000,1.0101,158.6
30.770,3.4767,3.9004,0.4000,1.3055,0.3000,1.0055,156.8
30.870,3.4767,2.8341,0.4000,1.3142,0.3000,1.0142,159.3
30.970,3.4767,2.7631,0.4000,1.3103,0.3000,1.0103,161.2
31.070,3.4767,3.8135,0.4000,1.3103,0.3000,1.0103,158.7
31.170,5.2150,6.3592,0.4000,1.3099,0.3000,1.0099,158.8
31.270,3.4767,6.3480,0.4000,1.3101,0.3000,1.0101,158.8
31.370,5.2150,3.9797,0.4000,1.3099,0.3000,1.0099,159.9
31.470,3.4767,3.8162,0.4000,1.3058,0.3000,1.0058,159.7
31.570,3.4767,3.1602,0.4000,0.8702,0.3000,0.5702,143.8
31.670,3.4767,3.0980,0.4000,1.0026,0.3000,0.7026,143.8
31.770,3.4767,4.0404,0.4000,0.8757,0.3000,0.5757,143.8
31.870,5.2150,6.1020,0.4000,1.3183,0.3000,1.0183,163.0
31.970,3.4767,6.2405,0.4000,1.3101,0.3000,1.0101,161.0
32.070,5.2150,3.9944,0.4000,1.3145,0.3000,1.0145,161.6
32.171,3.4085,4.1484,0.4000,1.0028,0.3000,0.7028,142.1
32.271,3.4767,3.1292,0.4000,1.3007,0.3000,1.0007,157.1
32.371,3.4767,3.7988,0.4000,0.6416,0.3000,0.3416,-10.7
32.471,3.4767,5.5333,0.4000,1.3097,0.3000,1.0097,24.3
32.571,3.4767,5.0865,0.4000,1.3140,0.3000,1.0140,59.3
32.671,3.4767,2.8052,0.4000,1.3051,0.3000,1.0051,94.3
32.771,1.7383,2.3011,0.4000,1.3058,0.3000,1.0058,129.3
32.871,3.4767,2.2550,0.4000,1.3008,0.3000,1.0008,161.1
32.971,1.7383,3.0408,0.4000,1.2964,0.3000,0.9964,159.4
33.071,1.7383,3.3904,0.4000,1.3056,0.3000,1.0056,161.3
33.171,3.4767,3.6911,0.4000,1.2960,0.3000,0.9960,161.2
33.271,3.4767,3.5298,0.4000,1.3049,0.3000,1.0049,161.6
33.371,3.4767,2.9151,0.4000,1.3092,0.3000,1.0092,166.4
33.471,3.4767,2.9734,0.4000,1.3049,0.3000,1.0049,163.4
33.571,3.4767,3.9551,0.4000,1.3092,0.3000,1.0092,164.0
33.672,5.2150,6.1872,0.4000,1.3099,0.3000,1.0099,165.1
33.772,5.2150,4.2119,0.4000,1.3094,0.3000,1.0094,164.4
33.872,3.4767,3.9580,0.4000,1.0324,0.3000,0.7324,141.7
33.972,3.4767,3.1889,0.4000,0.9846,0.3000,0.6846,141.7
34.072,5.2150,4.0960,0.4000,0.9734,0.3000,0.6734,141.7
34.172,3.4767,3.9096,0.4000,1.3089,0.3000,1.0089,165.1
34.272,5.2150,6.0009,0.4000,1.3092,0.3000,1.0092,166.1
34.372,5.2150,4.2259,0.4000,1.3044,0.3000,1.0044,165.0
34.472,3.4767,4.2791,0.4000,1.3007,0.3000,1.0007,164.3
34.572,3.4767,3.3389,0.4000,1.3048,0.3000,1.0048,166.2
34.672,3.4767,4.1287,0.4000,0.9884,0.3000,0.6884,147.5
34.772,3.4767,6.3685,0.4000,1.3046,0.3000,1.0046,153.2
34.872,3.4767,4.0952,0.4000,0.9892,0.3000,0.6892,130.3
