#correcteur=PID,Kp=100.0,Ki=50.0,Kd=0.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
7.244,6.9534,6.9378,0.4000,1.2924,0.3000,0.9924,255.0
7.344,6.9534,6.9378,0.4000,0.5771,0.3000,0.2771,255.0
7.444,6.9534,6.3891,0.4000,0.5814,0.3000,0.2814,255.0
7.544,6.9534,6.4364,0.4000,0.9937,0.3000,0.6937,255.0
7.645,6.9534,6.4345,0.4000,1.2974,0.3000,0.9974,255.0
7.745,6.9534,5.0580,0.4000,1.3061,0.3000,1.0061,255.0
7.845,6.9534,5.0393,0.4000,0.9899,0.3000,0.6899,255.0
7.945,6.9534,5.0675,0.4000,1.3019,0.3000,1.0019,255.0
8.045,6.9534,5.0604,0.4000,0.9770,0.3000,0.6770,255.0
8.145,6.9534,5.0758,0.4000,1.0810,0.3000,0.7810,255.0
8.245,6.9534,7.1197,0.4000,1.3029,0.3000,1.0029,255.0
8.345,6.9534,7.0780,0.4000,1.3113,0.3000,1.0113,255.0
8.445,6.9534,7.1244,0.4000,1.3019,0.3000,1.0019,255.0
8.545,6.9534,7.0941,0.4000,1.0283,0.3000,0.7283,255.0
8.645,6.9534,7.0780,0.4000,1.2799,0.3000,0.9799,255.0
8.745,6.9534,7.1127,0.4000,0.6416,0.3000,0.3416,255.0
8.845,6.9534,7.0687,0.4000,0.9981,0.3000,0.6981,255.0
8.945,6.9534,7.0965,0.4000,0.8338,0.3000,0.5338,255.0
9.046,6.8170,7.1244,0.4000,1.3065,0.3000,1.0065,255.0
9.146,6.9534,7.0872,0.4000,1.3060,0.3000,1.0060,255.0
9.246,6.9534,7.1244,0.4000,0.6616,0.3000,0.3616,255.0
9.346,5.2150,7.0826,0.4000,1.2928,0.3000,0.9928,255.0
9.446,6.9534,7.0826,0.4000,1.3067,0.3000,1.0067,255.0
9.546,6.9534,7.0826,0.4000,1.2929,0.3000,0.9929,255.0
9.646,6.9534,7.0826,0.4000,0.6532,0.3000,0.3532,255.0
9.746,6.9534,7.0826,0.4000,0.6159,0.3000,0.3159,255.0
9.846,6.9534,7.0826,0.4000,0.5860,0.3000,0.2860,255.0
9.946,5.2150,6.5116,0.4000,0.5769,0.3000,0.2769,255.0
10.046,6.9534,6.5175,0.4000,0.6126,0.3000,0.3126,255.0
10.146,6.9534,6.5234,0.4000,0.6081,0.3000,0.3081,255.0
10.246,5.2150,5.0463,0.4000,0.8815,0.3000,0.5815,255.0
10.346,6.9534,5.0663,0.4000,0.7826,0.3000,0.4826,255.0
10.446,6.9534,5.0698,0.4000,1.2765,0.3000,0.9765,255.0
10.546,6.9534,5.1044,0.4000,0.5918,0.3000,0.2918,255.0
10.646,6.9534,5.0557,0.4000,0.5874,0.3000,0.2874,255.0
10.746,6.9534,5.0569,0.4000,0.5985,0.3000,0.2985,255.0
10.846,5.2150,7.1057,0.4000,0.5870,0.3000,0.2870,255.0
10.946,6.9534,7.0665,0.4000,0.6172,0.3000,0.3172,255.0
11.046,6.9534,7.0849,0.4000,0.5744,0.3000,0.2744,255.0
11.146,6.9534,7.0965,0.4000,0.5702,0.3000,0.2702,255.0
11.246,6.9534,7.0550,0.4000,0.5915,0.3000,0.2915,255.0
11.346,6.9534,7.0734,0.4000,0.5831,0.3000,0.2831,255.0
11.446,6.9534,7.0642,0.4000,1.2976,0.3000,0.9976,255.0
11.546,6.9534,7.0780,0.4000,0.5903,0.3000,0.2903,255.0
11.646,5.2150,7.0619,0.4000,0.6205,0.3000,0.3205,255.0
11.746,6.9534,7.0619,0.4000,0.5956,0.3000,0.2956,255.0
11.846,6.9534,7.0619,0.4000,0.5812,0.3000,0.2812,255.0
