#correcteur=PID,Kp=10.0,Ki=0.0,Kd=0.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
10.260,0.0000,0.6804,1.0000,1.3236,0.3000,1.0236,10.2
10.360,0.0000,0.6804,1.0000,1.3235,0.3000,1.0235,10.2
10.461,0.0000,0.6804,1.0000,1.3278,0.3000,1.0278,10.3
10.561,0.0000,0.0000,1.0000,1.3242,0.3000,1.0242,200.0
10.661,1.7383,0.0408,1.0000,1.3197,0.3000,1.0197,200.0
10.761,1.7383,0.9225,1.0000,1.3199,0.3000,1.0199,182.5
10.861,1.7383,1.7138,1.0000,1.3185,0.3000,1.0185,147.5
10.961,1.7383,2.0386,1.0000,1.3219,0.3000,1.0219,112.5
11.061,1.7383,3.3783,1.0000,1.3264,0.3000,1.0264,77.5
11.161,1.7383,1.6001,1.0000,1.3180,0.3000,1.0180,42.5
11.261,1.7383,1.9922,1.0000,1.3221,0.3000,1.0221,10.2
11.361,0.0000,1.3126,1.0000,1.3190,0.3000,1.0190,10.2
11.461,1.7383,1.9170,1.0000,1.3188,0.3000,1.0188,10.2
11.561,0.0000,0.9886,1.0000,1.3236,0.3000,1.0236,10.2
11.661,0.0000,0.9886,1.0000,1.3231,0.3000,1.0231,10.2
11.761,0.0000,0.9886,1.0000,1.3231,0.3000,1.0231,10.2
11.862,0.0000,0.9886,1.0000,1.3235,0.3000,1.0235,10.2
11.962,0.0000,0.9886,1.0000,1.3238,0.3000,1.0238,10.2
12.062,0.0000,0.9886,1.0000,1.3284,0.3000,1.0284,10.3
12.162,0.0000,0.9886,1.0000,1.3115,0.3000,1.0115,10.1
12.262,0.0000,0.9886,1.0000,1.3109,0.3000,1.0109,10.1
12.362,0.0000,0.9886,1.0000,1.0082,0.3000,0.7082,7.1
12.462,0.0000,0.9886,1.0000,0.9925,0.3000,0.6925,6.9
12.562,0.0000,0.9886,1.0000,0.9866,0.3000,0.6866,6.9
12.662,0.0000,0.9886,1.0000,0.9908,0.3000,0.6908,6.9
12.762,0.0000,0.9886,1.0000,0.9863,0.3000,0.6863,6.9
12.862,0.0000,0.9886,1.0000,0.9861,0.3000,0.6861,6.9
12.962,0.0000,0.9886,1.0000,0.9861,0.3000,0.6861,6.9
13.062,0.0000,0.9886,1.0000,0.9947,0.3000,0.6947,6.9
13.162,0.0000,0.9886,1.0000,1.8553,0.3000,1.5553,15.6
13.262,0.0000,0.9886,1.0000,1.8548,0.3000,1.5548,15.5
13.362,0.0000,0.9886,1.0000,1.8438,0.3000,1.5438,15.4
13.462,0.0000,0.9886,1.0000,1.8337,0.3000,1.5337,15.3
13.562,0.0000,0.0000,1.0000,1.8368,0.3000,1.5368,200.0
13.662,1.7383,0.0406,1.0000,1.8465,0.3000,1.5465,200.0
13.762,1.7383,0.9908,1.0000,-1.0000,0.3000,0.0092,182.5
13.862,1.7383,1.7465,1.0000,-1.0000,0.3000,-0.7465,-7.5
13.962,1.7383,1.7693,1.0000,-1.0000,0.3000,-0.7693,-7.7
14.062,1.7383,1.5377,1.0000,-1.0000,0.3000,-0.5377,-5.4
14.162,1.7383,0.7833,1.0000,1.8416,0.3000,1.5416,15.4
14.262,0.0000,0.7833,1.0000,1.8404,0.3000,1.5404,15.4
14.362,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
14.462,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
14.562,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
14.662,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
14.763,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
14.863,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
14.963,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.063,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.163,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.263,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.363,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.463,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.563,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.663,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.763,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.863,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
15.963,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
16.063,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
16.163,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
16.264,0.0000,0.7833,1.0000,-1.0000,0.3000,0.2167,2.2
16.364,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
16.464,0.0000,0.0412,1.0000,-1.0000,0.3000,0.9588,200.0
16.564,0.0000,0.8424,1.0000,-1.0000,0.3000,0.1576,165.0
16.664,1.7383,1.5413,1.0000,-1.0000,0.3000,-0.5413,-5.4
16.764,1.7383,1.3709,1.0000,-1.0000,0.3000,-0.3709,-3.7
16.864,0.0000,1.3709,1.0000,-1.0000,0.3000,-0.3709,-3.7
16.964,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.064,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.164,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.264,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.364,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.464,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.564,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.664,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.764,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.864,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
17.964,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.064,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.164,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.264,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.364,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.464,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.564,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.664,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.764,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.864,0.0000,0.6318,1.0000,-1.0000,0.3000,0.3682,3.7
18.964,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
19.064,1.7383,0.0399,1.0000,-1.0000,0.3000,0.9601,200.0
19.165,1.7383,1.5689,1.0000,-1.0000,0.3000,-0.5689,-5.7
19.265,1.7383,1.0189,1.0000,-1.0000,0.3000,-0.0189,-0.2
19.365,1.7383,0.9611,1.0000,-1.0000,0.3000,0.0389,0.4
19.465,1.7383,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
19.565,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
19.665,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
19.765,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
19.865,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
19.965,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.065,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.165,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.265,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.365,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.465,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.566,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.666,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.766,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.866,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
20.966,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.066,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.166,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.266,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.366,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.466,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.566,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.666,0.0000,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.766,5.2150,0.8455,1.0000,-1.0000,0.3000,0.1545,1.5
21.866,0.0000,0.8455,1.0000,1.8892,0.3000,1.5892,15.9
21.966,0.0000,0.8455,1.0000,1.8851,0.3000,1.5851,15.9
22.066,3.4767,0.8455,1.0000,1.8994,0.3000,1.5994,16.0
22.166,0.0000,0.8455,1.0000,1.9191,0.3000,1.6191,16.2
22.266,0.0000,0.8455,1.0000,1.9352,0.3000,1.6352,16.4
22.366,0.0000,0.8455,1.0000,1.9541,0.3000,1.6541,16.5
22.466,0.0000,0.8455,1.0000,1.9664,0.3000,1.6664,16.7
22.566,0.0000,0.8455,1.0000,1.9724,0.3000,1.6724,16.7
22.666,0.0000,0.1527,1.0000,1.9906,0.3000,1.6906,16.9
22.766,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
22.866,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
22.966,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
23.066,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
23.166,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
23.266,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
23.366,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
23.467,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
23.567,0.0000,0.1527,1.0000,-1.0000,0.3000,0.8473,8.5
23.667,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
23.767,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
23.867,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
23.967,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.067,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.167,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.267,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.367,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.467,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.567,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.667,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.767,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.867,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
24.968,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
25.068,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
25.168,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
25.268,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
25.368,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
25.468,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
25.568,0.0000,0.0869,1.0000,-1.0000,0.3000,0.9131,9.1
25.668,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
25.768,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
25.868,0.0000,0.0401,1.0000,-1.0000,0.3000,0.9599,200.0
25.968,3.4767,2.7737,1.0000,-1.0000,0.3000,-1.7737,-17.7
26.068,1.7383,1.3082,1.0000,-1.0000,0.3000,-0.3082,-3.1
26.168,1.7383,1.4407,1.0000,-1.0000,0.3000,-0.4407,-4.4
26.268,1.7383,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
26.368,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
26.468,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
26.568,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
26.668,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
26.768,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
26.868,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
26.968,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.068,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.168,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.268,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.368,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.468,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.568,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.668,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.768,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.869,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
27.969,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
28.069,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
28.169,0.0000,0.9530,1.0000,-1.0000,0.3000,0.0470,0.5
28.269,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
28.369,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
28.469,0.0000,0.0405,1.0000,-1.0000,0.3000,0.9595,200.0
28.569,1.7383,2.2042,1.0000,-1.0000,0.3000,-1.2042,-12.0
28.669,0.0000,1.5970,1.0000,-1.0000,0.3000,-0.5970,-6.0
28.769,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
28.869,3.4767,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
28.969,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.069,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.169,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.270,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.370,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.470,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.570,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.670,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.770,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.870,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
29.970,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
30.070,0.0000,0.8592,1.0000,-1.0000,0.3000,0.1408,1.4
30.170,1.7383,0.0673,1.0000,-1.0000,0.3000,0.9327,9.3
30.270,1.7383,0.9646,1.0000,-1.0000,0.3000,0.0354,0.4
30.370,1.7383,0.7136,1.0000,-1.0000,0.3000,0.2864,2.9
30.470,1.7383,0.8689,1.0000,-1.0000,0.3000,0.1311,1.3
30.570,1.7383,1.0635,1.0000,-1.0000,0.3000,-0.0635,-0.6
30.670,0.0000,1.0635,1.0000,-1.0000,0.3000,-0.0635,-0.6
30.770,0.0000,1.0635,1.0000,-1.0000,0.3000,-0.0635,-0.6
30.870,0.0000,1.0635,1.0000,-1.0000,0.3000,-0.0635,-0.6
30.970,1.7383,0.2188,1.0000,-1.0000,0.3000,0.7812,7.8
31.070,0.0000,0.2188,1.0000,-1.0000,0.3000,0.7812,7.8
31.170,0.0000,0.2188,1.0000,-1.0000,0.3000,0.7812,7.8
31.270,0.0000,0.3522,1.0000,-1.0000,0.3000,0.6478,6.5
31.370,0.0000,0.3522,1.0000,-1.0000,0.3000,0.6478,6.5
31.470,0.0000,0.3522,1.0000,-1.0000,0.3000,0.6478,6.5
31.570,0.0000,0.3522,1.0000,-1.0000,0.3000,0.6478,6.5
31.670,0.0000,0.3522,1.0000,-1.0000,0.3000,0.6478,6.5
31.770,0.0000,0.5156,1.0000,-1.0000,0.3000,0.4844,4.8
31.870,0.0000,0.6147,1.0000,-1.0000,0.3000,0.3853,3.9
31.970,0.0000,0.6147,1.0000,-1.0000,0.3000,0.3853,3.9
32.070,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.171,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.271,3.4767,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.371,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.471,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.571,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.671,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.771,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.871,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
32.971,0.0000,0.4973,1.0000,-1.0000,0.3000,0.5027,5.0
33.071,1.7383,0.9146,1.0000,-1.0000,0.3000,0.0854,0.9
33.171,1.7383,1.1734,1.0000,-1.0000,0.3000,-0.1734,-1.7
33.271,0.0000,1.7125,1.0000,-1.0000,0.3000,-0.7125,-7.1
33.371,0.0000,1.0506,1.0000,-1.0000,0.3000,-0.0506,-0.5
33.471,0.0000,0.7274,1.0000,-1.0000,0.3000,0.2726,2.7
33.571,0.0000,0.7274,1.0000,-1.0000,0.3000,0.2726,2.7
33.672,0.0000,0.7274,1.0000,-1.0000,0.3000,0.2726,2.7
33.772,0.0000,0.7274,1.0000,-1.0000,0.3000,0.2726,2.7
33.872,0.0000,0.7274,1.0000,-1.0000,0.3000,0.2726,2.7
33.972,0.0000,0.7274,1.0000,-1.0000,0.3000,0.2726,2.7
34.072,0.0000,0.7274,1.0000,-1.0000,0.3000,0.2726,2.7
34.172,0.0000,0.1265,1.0000,-1.0000,0.3000,0.8735,8.7
34.272,1.7383,1.2903,1.0000,-1.0000,0.3000,-0.2903,-2.9
34.372,3.4767,1.7625,1.0000,-1.0000,0.3000,-0.7625,-7.6
34.472,0.0000,1.7625,1.0000,-1.0000,0.3000,-0.7625,-7.6
34.572,0.0000,0.7186,1.0000,-1.0000,0.3000,0.2814,2.8
34.672,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
34.772,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
34.872,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
34.972,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.072,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.172,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.272,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.372,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.472,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.572,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.672,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.772,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.872,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
35.972,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
36.072,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
36.172,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
36.272,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
36.372,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
36.472,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
36.573,0.0000,0.9403,1.0000,-1.0000,0.3000,0.0597,0.6
36.673,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
36.773,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
36.873,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
36.973,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
37.073,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
37.173,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
37.273,0.0000,0.0000,1.0000,-1.0000,0.3000,1.0000,200.0
37.373,0.0000,0.0318,1.0000,-1.0000,0.3000,0.9682,200.0
37.473,1.7383,0.6947,1.0000,-1.0000,0.3000,0.3053,182.5
37.573,1.7383,0.8897,1.0000,-1.0000,0.3000,0.1103,147.5
37.673,1.7383,2.2625,1.0000,-1.0000,0.3000,-1.2625,-12.6
37.773,0.0000,1.3548,1.0000,1.5394,0.3000,1.2394,12.4
37.873,1.7383,0.7456,1.0000,-1.0000,0.3000,0.2544,2.5
37.974,0.0000,0.7456,1.0000,-1.0000,0.3000,0.2544,2.5
38.074,0.0000,0.5038,1.0000,-1.0000,0.3000,0.4962,5.0
38.174,0.0000,0.5038,1.0000,-1.0000,0.3000,0.4962,5.0
38.274,0.0000,0.5038,1.0000,-1.0000,0.3000,0.4962,5.0
38.374,0.0000,0.5038,1.0000,-1.0000,0.3000,0.4962,5.0
38.474,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
38.574,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
38.674,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
38.774,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
38.874,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
38.974,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
39.074,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
39.174,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
39.274,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
39.374,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
39.474,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
39.574,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
39.674,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
39.774,0.0000,0.2192,1.0000,-1.0000,0.3000,0.7808,7.8
