#correcteur=PID,Kp=80.0,Ki=20.0,Kd=5.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
17.382,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
17.482,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
17.582,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
17.682,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
17.782,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
17.882,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
17.982,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
18.082,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
18.182,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
18.282,0.0000,0.1633,0.4000,-1.0000,0.3000,0.2367,119.6
18.382,0.0000,0.1633,0.4000,-1.0000,0.3000,0.2367,120.0
18.482,0.0000,0.1633,0.4000,-1.0000,0.3000,0.2367,120.5
18.582,0.0000,0.1633,0.4000,-1.0000,0.3000,0.2367,121.0
18.682,0.0000,0.1943,0.4000,-1.0000,0.3000,0.2057,117.7
18.782,0.0000,0.2095,0.4000,-1.0000,0.3000,0.1905,117.5
18.882,0.0000,0.2170,0.4000,-1.0000,0.3000,0.1830,117.6
18.982,0.0000,0.2651,0.4000,-1.0000,0.3000,0.1349,112.3
19.082,0.0000,0.4414,0.4000,-1.0000,0.3000,-0.0414,100.0
19.182,0.0000,0.5278,0.4000,-1.0000,0.3000,-0.1278,100.0
19.282,1.7383,0.4949,0.4000,-1.0000,0.3000,-0.0949,101.2
19.382,0.0000,0.4262,0.4000,-1.0000,0.3000,-0.0262,103.7
19.482,0.0000,0.3925,0.4000,-1.0000,0.3000,0.0075,105.0
19.582,0.0000,0.3760,0.4000,-1.0000,0.3000,0.0240,105.6
19.682,0.0000,0.3079,0.4000,1.9834,0.3000,1.6834,40.6
19.782,0.0000,0.2745,0.4000,1.9656,0.3000,1.6656,75.6
19.883,0.0000,0.2582,0.4000,1.9596,0.3000,1.6596,111.0
19.983,0.0000,0.2501,0.4000,-1.0000,0.3000,0.1499,112.1
20.083,0.0000,0.0000,0.4000,1.9549,0.3000,1.6549,200.0
20.183,1.7383,0.1623,0.4000,1.9350,0.3000,1.6350,182.5
20.283,0.0000,0.1623,0.4000,1.9162,0.3000,1.6162,147.5
20.383,1.7383,0.2405,0.4000,-1.0000,0.3000,0.1595,105.3
20.483,0.0000,0.3336,0.4000,-1.0000,0.3000,0.0664,102.0
20.583,0.0000,0.3792,0.4000,-1.0000,0.3000,0.0208,100.4
20.683,0.0000,0.4016,0.4000,-1.0000,0.3000,-0.0016,100.0
20.783,1.7383,0.3516,0.4000,1.8882,0.3000,1.5882,42.5
20.883,0.0000,0.2845,0.4000,1.8793,0.3000,1.5793,77.5
20.983,0.0000,0.2516,0.4000,1.8867,0.3000,1.5867,112.5
21.083,0.0000,0.2355,0.4000,-1.0000,0.3000,0.1645,114.1
21.183,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
21.283,0.0000,0.0000,0.4000,1.8779,0.3000,1.5779,200.0
21.384,0.0000,0.0000,0.4000,1.8767,0.3000,1.5767,200.0
21.484,0.0000,0.0000,0.4000,1.8774,0.3000,1.5774,200.0
21.584,0.0000,0.0000,0.4000,1.8683,0.3000,1.5683,200.0
21.684,0.0000,0.0000,0.4000,1.8685,0.3000,1.5685,200.0
21.784,0.0000,0.0000,0.4000,1.8681,0.3000,1.5681,200.0
21.884,0.0000,0.0000,0.4000,1.8685,0.3000,1.5685,200.0
21.984,0.0000,0.0000,0.4000,1.8680,0.3000,1.5680,200.0
22.084,0.0000,0.0000,0.4000,1.8723,0.3000,1.5723,200.0
22.184,0.0000,0.0000,0.4000,1.8683,0.3000,1.5683,200.0
22.284,0.0000,0.0000,0.4000,1.8772,0.3000,1.5772,200.0
22.384,0.0000,0.0000,0.4000,1.8685,0.3000,1.5685,200.0
22.484,0.0000,0.0000,0.4000,1.8685,0.3000,1.5685,200.0
22.584,0.0000,0.0000,0.4000,1.8719,0.3000,1.5719,200.0
22.684,0.0000,0.0000,0.4000,1.8680,0.3000,1.5680,200.0
22.784,0.0000,0.0000,0.4000,1.8724,0.3000,1.5724,200.0
22.884,0.0000,0.0000,0.4000,1.8724,0.3000,1.5724,200.0
22.984,0.0000,0.0000,0.4000,1.8657,0.3000,1.5657,200.0
23.084,0.0000,0.0000,0.4000,1.8675,0.3000,1.5675,200.0
