#correcteur=PID,Kp=80.0,Ki=5.0,Kd=10.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
14.515,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,35.0
14.615,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
14.715,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,182.5
14.815,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,150.2
14.915,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,150.4
15.015,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,150.6
15.115,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,150.8
15.215,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.0
15.315,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.2
15.415,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.4
15.515,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.6
15.616,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.8
15.716,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.0
15.816,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.2
15.916,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.4
16.016,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.6
16.116,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.8
16.216,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.0
16.316,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.2
16.416,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.4
16.516,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.6
16.616,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.8
16.716,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,154.0
16.816,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,154.2
16.916,1.7383,0.0137,0.4000,-1.0000,0.3000,0.3863,154.4
