#correcteur=PID,Kp=12.0,Ki=3.0,Kd=0.5,FF=197.7,Vc=0.40
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
27.588,0.0000,0.8452,0.4000,1.8491,0.3000,1.5491,59.1
27.688,0.0000,0.6609,0.4000,1.8496,0.3000,1.5496,59.5
27.788,0.0000,0.5705,0.4000,1.8489,0.3000,1.5489,60.0
27.888,0.0000,0.5263,0.4000,1.8536,0.3000,1.5536,60.6
27.988,1.7383,0.4339,0.4000,1.8529,0.3000,1.5529,60.9
28.088,0.0000,0.3392,0.4000,1.8565,0.3000,1.5565,61.5
28.188,0.0000,0.2928,0.4000,1.8522,0.3000,1.5522,61.9
28.288,0.0000,0.2700,0.4000,1.8493,0.3000,1.5493,62.3
28.388,0.0000,0.0000,0.4000,1.8575,0.3000,1.5575,190.0
28.488,0.0000,0.0000,0.4000,1.8525,0.3000,1.5525,190.0
28.588,0.0000,0.0000,0.4000,1.8483,0.3000,1.5483,190.0
28.688,0.0000,0.0000,0.4000,1.8489,0.3000,1.5489,190.0
28.788,0.0000,0.0000,0.4000,1.8486,0.3000,1.5486,190.0
28.888,0.0000,0.0000,0.4000,1.8489,0.3000,1.5489,190.0
28.988,0.0000,0.0000,0.4000,1.8455,0.3000,1.5455,190.0
