#correcteur=PID,Kp=50.0,Ki=8.0,Kd=5.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
8.802,1.7383,1.4194,0.4000,1.3073,0.3000,1.0073,96.0
8.902,1.7383,1.4297,0.4000,1.3072,0.3000,1.0072,96.3
9.003,1.7043,1.5414,0.4000,1.3075,0.3000,1.0075,97.1
9.103,1.7383,1.1152,0.4000,1.3118,0.3000,1.0118,98.6
9.203,1.7383,2.4010,0.4000,1.3077,0.3000,1.0077,98.8
9.303,1.7383,1.1395,0.4000,1.3077,0.3000,1.0077,99.6
9.403,3.4767,2.3826,0.4000,1.3120,0.3000,1.0120,101.4
9.503,0.0000,1.6077,0.4000,1.3116,0.3000,1.0116,101.3
9.603,1.7383,1.5405,0.4000,1.3120,0.3000,1.0120,103.1
9.703,1.7383,1.6052,0.4000,1.3075,0.3000,1.0075,102.7
9.803,1.7383,1.5739,0.4000,1.3070,0.3000,1.0070,103.9
9.903,1.7383,1.7118,0.4000,1.3118,0.3000,1.0118,105.4
10.003,1.7383,1.6674,0.4000,1.3073,0.3000,1.0073,104.7
10.103,1.7383,1.7940,0.4000,1.3075,0.3000,1.0075,105.5
10.203,1.7383,1.7353,0.4000,1.3075,0.3000,1.0075,106.4
10.303,1.7383,1.8776,0.4000,1.3118,0.3000,1.0118,108.2
10.403,1.7383,1.8185,0.4000,1.3072,0.3000,1.0072,108.3
10.504,1.7383,1.9650,0.4000,1.3075,0.3000,1.0075,110.1
10.604,3.4767,2.8899,0.4000,1.3120,0.3000,1.0120,110.3
10.704,1.7383,1.5270,0.4000,1.3075,0.3000,1.0075,111.2
10.804,1.7383,3.0674,0.4000,1.2991,0.3000,0.9991,109.9
10.904,1.7383,1.5116,0.4000,1.3115,0.3000,1.0115,112.6
11.004,1.7383,2.1450,0.4000,1.3116,0.3000,1.0116,113.4
11.104,1.7383,2.0352,0.4000,1.3068,0.3000,1.0068,113.5
11.204,1.7383,1.5996,0.4000,1.3031,0.3000,1.0031,114.2
11.304,1.7383,3.2849,0.4000,1.3034,0.3000,1.0034,114.6
11.404,1.7383,1.6288,0.4000,1.3118,0.3000,1.0118,116.7
11.504,1.7383,2.2590,0.4000,1.3120,0.3000,1.0120,117.5
11.604,3.4767,3.5064,0.4000,1.3080,0.3000,1.0080,117.7
11.704,1.7383,1.7756,0.4000,1.3073,0.3000,1.0073,118.5
11.804,1.7383,2.4311,0.4000,1.3115,0.3000,1.0115,119.9
11.904,1.7383,3.7355,0.4000,1.2989,0.3000,0.9989,118.4
12.004,3.4767,2.3305,0.4000,1.3120,0.3000,1.0120,122.0
12.104,1.7383,1.9580,0.4000,1.3125,0.3000,1.0125,122.4
12.204,3.4767,2.5349,0.4000,1.3118,0.3000,1.0118,124.0
12.304,3.4767,3.9966,0.4000,1.3077,0.3000,1.0077,122.9
12.404,3.4767,2.4314,0.4000,1.3075,0.3000,1.0075,124.9
12.504,1.7383,2.0742,0.4000,1.3082,0.3000,1.0082,124.6
12.604,1.7383,2.7769,0.4000,1.3123,0.3000,1.0123,126.0
12.704,3.4767,4.3286,0.4000,1.2993,0.3000,0.9993,126.1
12.804,1.7383,2.5697,0.4000,1.3036,0.3000,1.0036,127.6
12.904,1.7383,2.1465,0.4000,1.2995,0.3000,0.9995,127.3
13.004,3.4767,2.2038,0.4000,1.3118,0.3000,1.0118,130.8
13.104,1.7383,3.0209,0.4000,1.3037,0.3000,1.0037,130.0
13.204,3.4767,3.0830,0.4000,1.3037,0.3000,1.0037,130.4
13.304,3.4767,4.5100,0.4000,1.3120,0.3000,1.0120,132.0
13.405,3.4767,4.6740,0.4000,1.2993,0.3000,0.9993,131.4
13.505,3.4767,2.9404,0.4000,1.2947,0.3000,0.9947,131.0
13.605,1.7383,2.3350,0.4000,1.3118,0.3000,1.0118,135.2
13.705,1.7383,2.2602,0.4000,1.3118,0.3000,1.0118,135.6
13.805,3.4767,2.2687,0.4000,1.3036,0.3000,1.0036,136.1
13.905,1.7383,3.3230,0.4000,1.2989,0.3000,0.9989,134.9
14.005,3.4767,3.3626,0.4000,1.3036,0.3000,1.0036,137.3
14.105,3.4767,3.3114,0.4000,1.2988,0.3000,0.9988,136.9
14.205,3.4767,4.8503,0.4000,1.2945,0.3000,0.9945,138.4
14.305,3.4767,4.9050,0.4000,1.3123,0.3000,1.0123,140.9
14.405,3.4767,2.9681,0.4000,1.2993,0.3000,0.9993,138.9
14.505,3.4767,3.0748,0.4000,1.3120,0.3000,1.0120,142.1
14.605,1.7383,2.1806,0.4000,1.2948,0.3000,0.9948,139.4
14.705,3.4767,2.4459,0.4000,1.2991,0.3000,0.9991,141.8
14.806,3.4085,2.4509,0.4000,1.2998,0.3000,0.9998,143.1
14.906,1.7383,3.3139,0.4000,1.2989,0.3000,0.9989,143.8
15.006,1.7383,3.4750,0.4000,1.2904,0.3000,0.9904,142.9
15.106,1.7383,3.3517,0.4000,1.2947,0.3000,0.9947,145.2
15.206,3.4767,3.5710,0.4000,1.2991,0.3000,0.9991,146.7
15.306,3.4767,3.7549,0.4000,1.2947,0.3000,0.9947,146.8
15.406,3.4767,3.6612,0.4000,1.2986,0.3000,0.9986,147.7
15.506,1.7383,3.7607,0.4000,1.2991,0.3000,0.9991,149.4
15.606,3.4767,2.7833,0.4000,1.3037,0.3000,1.0037,150.1
15.706,3.4767,2.7295,0.4000,1.3080,0.3000,1.0080,151.9
15.806,3.4767,2.8682,0.4000,1.2993,0.3000,0.9993,150.2
15.906,3.4767,2.8486,0.4000,1.2950,0.3000,0.9950,151.6
16.006,3.4767,3.7316,0.4000,1.2950,0.3000,0.9950,152.4
16.106,5.2150,6.1192,0.4000,1.2995,0.3000,0.9995,153.4
16.206,3.4767,6.0544,0.4000,1.2996,0.3000,0.9996,154.2
16.306,5.2150,4.1516,0.4000,1.3041,0.3000,1.0041,156.2
16.406,3.4767,4.2457,0.4000,1.2996,0.3000,0.9996,156.3
16.506,3.4767,3.0835,0.4000,1.3034,0.3000,1.0034,156.8
16.606,5.2150,3.9848,0.4000,1.3037,0.3000,1.0037,158.1
16.706,5.2150,6.3185,0.4000,1.2989,0.3000,0.9989,158.2
16.806,5.2150,4.3511,0.4000,1.2989,0.3000,0.9989,159.0
16.906,3.4767,4.4022,0.4000,1.2986,0.3000,0.9986,159.0
17.006,3.4767,3.2106,0.4000,1.3037,0.3000,1.0037,160.5
17.106,3.4767,4.1413,0.4000,1.3036,0.3000,1.0036,162.1
17.206,5.2150,6.5628,0.4000,1.2988,0.3000,0.9988,161.4
17.306,5.2150,4.5497,0.4000,1.3080,0.3000,1.0080,164.4
17.406,3.4767,3.3297,0.4000,1.3188,0.3000,1.0188,166.8
17.506,5.2150,6.8439,0.4000,1.3073,0.3000,1.0073,165.9
17.606,5.2150,4.6841,0.4000,1.3085,0.3000,1.0085,166.0
17.707,5.1128,3.3952,0.4000,1.3164,0.3000,1.0164,169.3
17.807,3.4767,4.3756,0.4000,1.7438,0.3000,1.4438,184.3
17.907,5.2150,4.7003,0.4000,1.3075,0.3000,1.0075,168.5
18.007,5.2150,3.5195,0.4000,1.3079,0.3000,1.0079,169.8
18.107,3.4767,4.2977,0.4000,1.3070,0.3000,1.0070,170.0
18.207,5.2150,4.8601,0.4000,1.3272,0.3000,1.0272,172.3
18.307,5.2150,3.4834,0.4000,1.3116,0.3000,1.0116,172.8
18.407,3.4767,4.5269,0.4000,1.3115,0.3000,1.0115,173.1
18.507,5.2150,4.8863,0.4000,1.3032,0.3000,1.0032,174.0
18.607,3.4767,3.6119,0.4000,1.2986,0.3000,0.9986,172.8
18.707,5.2150,7.1833,0.4000,1.3230,0.3000,1.0230,176.9
18.807,5.2150,5.0463,0.4000,1.3072,0.3000,1.0072,177.0
18.907,5.2150,4.6262,0.4000,1.3025,0.3000,1.0025,177.2
19.007,6.9534,5.1811,0.4000,1.3118,0.3000,1.0118,177.2
19.107,5.2150,3.6711,0.4000,1.3152,0.3000,1.0152,180.0
19.208,5.2150,7.5659,0.4000,1.2945,0.3000,0.9945,177.7
19.308,5.2150,5.1297,0.4000,1.3120,0.3000,1.0120,181.1
19.408,3.4767,4.7043,0.4000,1.3164,0.3000,1.0164,182.6
19.508,5.2150,5.1345,0.4000,1.3084,0.3000,1.0084,181.7
19.608,5.2150,4.8159,0.4000,1.3163,0.3000,1.0163,181.7
19.708,6.9534,5.2209,0.4000,1.3079,0.3000,1.0079,185.5
19.808,5.2150,3.7439,0.4000,1.3075,0.3000,1.0075,183.8
19.908,5.2150,7.6110,0.4000,1.0158,0.3000,0.7158,166.6
20.008,5.2150,3.7790,0.4000,1.3037,0.3000,1.0037,186.1
20.108,5.2150,7.7771,0.4000,1.3120,0.3000,1.0120,186.8
20.208,5.2150,5.2728,0.4000,1.3084,0.3000,1.0084,187.4
20.308,5.2150,7.8815,0.4000,1.3080,0.3000,1.0080,188.2
20.408,5.2150,5.3692,0.4000,1.3041,0.3000,1.0041,189.7
20.508,5.2150,7.8787,0.4000,1.3281,0.3000,1.0281,193.3
20.608,5.2150,5.4720,0.4000,1.3041,0.3000,1.0041,191.3
20.708,5.2150,8.0360,0.4000,1.3041,0.3000,1.0041,191.2
20.808,5.2150,5.4817,0.4000,1.3084,0.3000,1.0084,192.7
20.908,5.2150,8.1567,0.4000,1.2904,0.3000,0.9904,190.3
21.008,5.2150,3.9754,0.4000,1.3084,0.3000,1.0084,195.6
21.108,5.2150,8.2028,0.4000,1.0033,0.3000,0.7033,176.8
21.208,5.2150,3.9841,0.4000,1.2914,0.3000,0.9914,192.0
21.308,5.2150,8.2152,0.4000,1.3219,0.3000,1.0219,198.6
21.408,3.4767,4.0069,0.4000,1.3041,0.3000,1.0041,196.3
21.508,6.9534,5.5404,0.4000,1.3094,0.3000,1.0094,198.7
21.608,5.2150,5.1650,0.4000,1.3082,0.3000,1.0082,198.7
21.708,5.2150,5.6469,0.4000,1.3041,0.3000,1.0041,197.6
21.808,5.2150,5.0758,0.4000,1.3037,0.3000,1.0037,197.6
21.908,5.2150,5.6177,0.4000,1.3001,0.3000,1.0001,200.4
22.008,5.2150,8.3414,0.4000,1.3039,0.3000,1.0039,200.5
22.109,5.2150,4.0669,0.4000,1.3082,0.3000,1.0082,203.3
22.209,6.9534,5.6411,0.4000,1.3171,0.3000,1.0171,205.0
22.309,5.2150,5.2960,0.4000,1.3123,0.3000,1.0123,205.0
22.409,5.2150,5.6779,0.4000,1.3130,0.3000,1.0130,205.1
22.509,6.9534,8.4288,0.4000,1.3422,0.3000,1.0422,205.1
22.609,6.9534,4.1795,0.4000,1.3051,0.3000,1.0051,204.7
22.709,5.2150,8.4190,0.4000,0.7453,0.3000,0.4453,169.7
22.809,5.2150,4.1154,0.4000,1.3233,0.3000,1.0233,204.7
22.909,6.9534,5.7607,0.4000,1.3242,0.3000,1.0242,210.6
23.009,5.2150,5.2209,0.4000,0.9985,0.3000,0.6985,190.2
23.109,5.2150,5.7318,0.4000,1.2993,0.3000,0.9993,210.1
23.209,5.2150,8.4451,0.4000,1.2995,0.3000,0.9995,209.6
23.309,5.2150,4.2556,0.4000,1.2912,0.3000,0.9912,209.6
23.409,6.9534,5.8115,0.4000,1.7452,0.3000,1.4452,230.3
23.510,5.1128,5.5039,0.4000,1.3039,0.3000,1.0039,220.5
23.610,6.9534,4.2366,0.4000,1.3132,0.3000,1.0132,213.1
23.710,6.9534,5.9015,0.4000,1.3089,0.3000,1.0089,213.1
23.810,5.2150,5.5263,0.4000,1.2955,0.3000,0.9955,213.1
23.910,5.2150,5.9289,0.4000,0.6075,0.3000,0.3075,178.1
24.010,5.2150,8.6813,0.4000,0.5800,0.3000,0.2800,178.1
24.110,3.4767,4.2901,0.4000,1.3123,0.3000,1.0123,213.1
24.210,5.2150,5.8839,0.4000,1.7267,0.3000,1.4267,234.0
24.310,5.2150,8.8511,0.4000,1.1177,0.3000,0.8177,199.0
24.410,5.2150,4.3157,0.4000,1.3041,0.3000,1.0041,219.8
24.510,5.2150,6.1072,0.4000,1.3043,0.3000,1.0043,219.8
24.610,5.2150,8.8945,0.4000,1.0199,0.3000,0.7199,205.0
24.710,5.2150,4.4382,0.4000,1.3085,0.3000,1.0085,221.5
24.810,5.2150,6.0952,0.4000,1.2953,0.3000,0.9953,221.5
24.910,5.2150,9.1530,0.4000,1.3084,0.3000,1.0084,223.3
25.010,5.2150,5.7047,0.4000,1.3127,0.3000,1.0127,226.5
25.110,6.9534,4.5612,0.4000,1.3169,0.3000,1.0169,226.7
25.210,6.9534,6.1521,0.4000,1.3212,0.3000,1.0212,228.2
25.310,6.9534,9.3580,0.4000,1.1647,0.3000,0.8647,207.5
25.410,6.9534,5.7852,0.4000,1.3043,0.3000,1.0043,226.7
25.510,6.9534,4.4803,0.4000,0.7128,0.3000,0.4128,213.0
25.610,6.9534,6.1731,0.4000,1.3046,0.3000,1.0046,227.8
25.710,6.9534,9.1762,0.4000,1.3085,0.3000,1.0085,227.8
25.810,5.2150,4.4840,0.4000,1.3041,0.3000,1.0041,230.0
25.910,5.2150,6.3130,0.4000,0.5728,0.3000,0.2728,212.9
26.010,6.9534,6.4004,0.4000,1.3039,0.3000,1.0039,230.8
26.110,6.9534,9.3379,0.4000,1.3041,0.3000,1.0041,230.8
26.210,5.2150,4.6193,0.4000,1.3044,0.3000,1.0044,232.5
26.310,5.2150,6.1417,0.4000,0.5846,0.3000,0.2846,216.3
26.411,6.8170,6.3872,0.4000,1.3084,0.3000,1.0084,251.6
26.511,6.9534,9.5346,0.4000,1.3168,0.3000,1.0168,251.6
26.611,6.9534,6.1123,0.4000,0.9853,0.3000,0.6853,217.5
26.711,6.9534,4.6780,0.4000,1.3169,0.3000,1.0169,237.6
26.811,6.9534,6.5489,0.4000,1.0204,0.3000,0.7204,217.0
26.911,6.9534,6.4883,0.4000,1.3125,0.3000,1.0125,240.1
27.011,6.9534,9.7179,0.4000,1.3032,0.3000,1.0032,240.1
27.111,6.9534,5.9402,0.4000,1.3077,0.3000,1.0077,238.6
27.211,6.9534,4.6730,0.4000,1.3125,0.3000,1.0125,241.0
27.311,5.2150,6.4651,0.4000,1.2996,0.3000,0.9996,239.4
27.411,6.9534,6.5136,0.4000,1.3132,0.3000,1.0132,242.7
27.511,6.9534,9.7136,0.4000,0.5857,0.3000,0.2857,224.7
27.611,5.2150,6.1244,0.4000,1.3171,0.3000,1.0171,255.0
27.711,5.2150,4.7621,0.4000,1.3037,0.3000,1.0037,255.0
27.811,6.9534,4.8427,0.4000,1.3039,0.3000,1.0039,243.5
27.912,5.2150,6.6329,0.4000,1.2995,0.3000,0.9995,242.8
28.012,6.9534,6.7170,0.4000,1.0031,0.3000,0.7031,232.0
28.112,6.9534,6.6675,0.4000,1.3005,0.3000,1.0005,244.3
28.212,6.9534,9.9630,0.4000,0.6332,0.3000,0.3332,228.8
28.312,5.2150,6.1784,0.4000,1.3216,0.3000,1.0216,252.9
28.412,6.9534,6.2405,0.4000,0.6289,0.3000,0.3289,217.9
28.512,6.9534,4.8212,0.4000,0.9942,0.3000,0.6942,217.9
28.612,5.2150,6.6818,0.4000,1.6968,0.3000,1.3968,237.2
28.712,6.9534,6.7378,0.4000,1.7361,0.3000,1.4361,237.2
28.812,6.9534,6.6248,0.4000,1.3281,0.3000,1.0281,237.2
