#correcteur=PID,Kp=100.0,Ki=50.0,Kd=70.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
14.355,8.9146,0.0000,0.4000,1.3003,0.3000,1.0003,200.0
14.455,0.0000,0.0000,0.4000,1.2983,0.3000,0.9983,200.0
14.555,0.0000,0.0179,0.4000,1.2981,0.3000,0.9981,200.0
14.655,1.7383,1.1083,0.4000,1.2983,0.3000,0.9983,165.0
14.755,1.7383,2.9452,0.4000,1.2943,0.3000,0.9943,130.0
14.856,1.7383,1.6288,0.4000,1.2983,0.3000,0.9983,137.9
14.956,1.7383,2.3163,0.4000,1.2947,0.3000,0.9947,131.7
15.056,1.7383,3.6662,0.4000,1.3025,0.3000,1.0025,0.0
15.156,0.0000,1.5621,0.4000,0.9287,0.3000,0.6287,0.0
15.256,0.0000,1.5621,0.4000,1.2981,0.3000,0.9981,0.0
15.356,0.0000,1.5621,0.4000,1.2979,0.3000,0.9979,0.0
15.456,0.0000,1.5621,0.4000,1.2983,0.3000,0.9983,0.0
15.556,0.0000,1.5621,0.4000,1.2984,0.3000,0.9984,0.0
15.656,0.0000,1.5621,0.4000,1.2983,0.3000,0.9983,0.0
15.756,0.0000,1.5621,0.4000,1.2984,0.3000,0.9984,0.0
15.856,0.0000,1.5621,0.4000,1.2984,0.3000,0.9984,0.0
15.956,0.0000,1.5621,0.4000,1.2984,0.3000,0.9984,0.0
16.056,0.0000,1.5621,0.4000,0.5685,0.3000,0.2685,-909.1
16.156,0.0000,1.5621,0.4000,1.2947,0.3000,0.9947,0.0
16.256,0.0000,0.0777,0.4000,1.2986,0.3000,0.9986,0.0
16.356,0.0000,0.0777,0.4000,1.2945,0.3000,0.9945,0.0
16.456,0.0000,0.0777,0.4000,0.5507,0.3000,0.2507,0.0
16.556,0.0000,0.3380,0.4000,0.5497,0.3000,0.2497,0.0
16.656,1.7383,0.9500,0.4000,1.2938,0.3000,0.9938,0.0
16.756,0.0000,0.9500,0.4000,1.2940,0.3000,0.9940,0.0
16.856,3.4767,0.9500,0.4000,1.2983,0.3000,0.9983,0.0
16.956,0.0000,0.9500,0.4000,0.5783,0.3000,0.2783,0.0
17.056,0.0000,0.9500,0.4000,1.3283,0.3000,1.0283,0.0
17.156,0.0000,0.9500,0.4000,1.3276,0.3000,1.0276,0.0
17.256,0.0000,0.9500,0.4000,0.5730,0.3000,0.2730,-893.2
17.356,0.0000,0.1769,0.4000,0.5714,0.3000,0.2714,0.0
17.456,0.0000,0.1769,0.4000,1.3274,0.3000,1.0274,0.0
17.556,0.0000,0.5340,0.4000,1.3192,0.3000,1.0192,0.0
17.656,0.0000,0.5340,0.4000,1.3243,0.3000,1.0243,0.0
17.757,0.0000,0.5340,0.4000,0.5687,0.3000,0.2687,0.0
17.857,0.0000,0.5340,0.4000,1.3192,0.3000,1.0192,0.0
17.957,0.0000,0.5340,0.4000,1.3278,0.3000,1.0278,0.0
18.057,0.0000,0.5340,0.4000,1.3238,0.3000,1.0238,0.0
18.157,0.0000,0.5340,0.4000,1.3276,0.3000,1.0276,0.0
18.257,0.0000,0.5340,0.4000,1.3188,0.3000,1.0188,0.0
18.357,0.0000,0.5340,0.4000,1.3278,0.3000,1.0278,0.0
18.457,0.0000,0.5340,0.4000,0.5714,0.3000,0.2714,-847.5
