#correcteur=PID,Kp=12.0,Ki=3.0,Kd=0.5,FF=197.7,Vc=0.40
t_s,mode,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
4.854,2,0.0000,1.5666,0.4000,-1.0000,0.3000,-1.1666,181.6
4.954,2,3.4767,1.7730,0.4000,-1.0000,0.3000,-1.3730,175.2
5.054,2,1.7383,1.8950,0.4000,-1.0000,0.3000,-1.4950,177.7
5.154,2,1.7383,1.6508,0.4000,-1.0000,0.3000,-1.2508,179.7
5.254,2,1.7383,1.8831,0.4000,-1.0000,0.3000,-1.4831,176.6
5.354,2,1.7383,1.6807,0.4000,-1.0000,0.3000,-1.2807,178.3
5.454,2,1.7383,1.9482,0.4000,-1.0000,0.3000,-1.5482,175.0
5.554,2,1.7383,1.7383,0.4000,-1.0000,0.3000,-1.3383,176.7
5.654,2,1.7383,2.0097,0.4000,-1.0000,0.3000,-1.6097,173.4
5.754,2,3.4767,2.1801,0.4000,-1.0000,0.3000,-1.7801,166.6
5.854,2,0.0000,2.0470,0.4000,-1.0000,0.3000,-1.6470,171.8
5.954,2,3.4767,2.2384,0.4000,-1.0000,0.3000,-1.8384,164.7
6.054,2,1.7383,1.9570,0.4000,-1.0000,0.3000,-1.5570,173.3
6.154,2,3.4767,1.9445,0.4000,-1.0000,0.3000,-1.5445,170.7
6.254,2,1.7383,1.8307,0.4000,-1.0000,0.3000,-1.4307,173.3
6.354,2,1.7383,2.2020,0.4000,-1.0000,0.3000,-1.8020,167.5
6.454,2,1.7383,1.9713,0.4000,-1.0000,0.3000,-1.5713,169.5
6.554,2,1.7383,1.8794,0.4000,-1.0000,0.3000,-1.4794,171.1
6.654,1,1.7383,2.3426,0.4000,1.1825,0.3000,0.8825,-255.0
6.754,2,1.7383,2.0149,0.4000,-1.0000,0.3000,-1.6149,0.0
6.854,2,1.7383,2.2050,0.4000,-1.0000,0.3000,-1.8050,0.0
6.955,2,1.7043,1.8422,0.4000,-1.0000,0.3000,-1.4422,0.0
7.055,2,1.7383,1.9793,0.4000,-1.0000,0.3000,-1.5793,0.0
7.155,2,1.7383,1.6318,0.4000,-1.0000,0.3000,-1.2318,0.0
7.255,2,1.7383,1.4236,0.4000,-1.0000,0.3000,-1.0236,0.0
7.355,2,1.7383,1.5423,0.4000,-1.0000,0.3000,-1.1423,0.0
7.455,2,1.7383,1.3079,0.4000,-1.0000,0.3000,-0.9079,25.4
7.555,2,1.7383,1.3772,0.4000,-1.0000,0.3000,-0.9772,60.4
7.655,2,1.7383,1.3538,0.4000,-1.0000,0.3000,-0.9538,95.4
7.755,2,1.7383,1.1174,0.4000,-1.0000,0.3000,-0.7174,130.4
7.855,2,1.7383,0.9969,0.4000,-1.0000,0.3000,-0.5969,165.4
7.955,2,0.0000,1.3488,0.4000,-1.0000,0.3000,-0.9488,180.3
8.055,2,0.0000,1.2278,0.4000,-1.0000,0.3000,-0.8278,183.5
8.155,2,1.7383,1.1229,0.4000,-1.0000,0.3000,-0.7229,184.0
8.255,2,1.7383,1.3651,0.4000,-1.0000,0.3000,-0.9651,181.0
8.355,2,1.7383,1.2544,0.4000,-1.0000,0.3000,-0.8544,182.8
8.456,2,1.7383,1.5571,0.4000,-1.0000,0.3000,-1.1571,175.0
8.556,2,0.0000,1.5068,0.4000,-1.0000,0.3000,-1.1068,178.4
8.656,2,1.7383,1.4029,0.4000,-1.0000,0.3000,-1.0029,179.0
8.756,2,1.7383,1.6734,0.4000,-1.0000,0.3000,-1.2734,175.9
8.856,2,0.0000,1.4624,0.4000,-1.0000,0.3000,-1.0624,178.6
8.956,2,1.7383,1.7593,0.4000,-1.0000,0.3000,-1.3593,174.1
9.056,2,1.7383,1.5930,0.4000,-1.0000,0.3000,-1.1930,176.8
9.156,2,0.0000,2.1828,0.4000,-1.0000,0.3000,-1.7828,0.0
9.256,2,1.7383,1.7153,0.4000,-1.0000,0.3000,-1.3153,0.0
9.356,2,1.7383,1.7637,0.4000,-1.0000,0.3000,-1.3637,0.0
9.456,2,1.7383,1.7149,0.4000,-1.0000,0.3000,-1.3149,0.0
9.556,2,0.0000,1.3212,0.4000,-1.0000,0.3000,-0.9212,0.0
9.656,2,1.7383,1.3908,0.4000,-1.0000,0.3000,-0.9908,0.0
9.756,2,1.7383,1.3560,0.4000,-1.0000,0.3000,-0.9560,0.0
9.856,2,1.7383,1.0952,0.4000,-1.0000,0.3000,-0.6952,7.5
9.956,2,1.7383,0.9159,0.4000,-1.0000,0.3000,-0.5159,42.5
10.056,2,1.7383,0.9732,0.4000,-1.0000,0.3000,-0.5732,77.5
10.156,2,1.7383,0.9425,0.4000,-1.0000,0.3000,-0.5425,112.5
10.256,2,0.0000,0.8217,0.4000,-1.0000,0.3000,-0.4217,147.5
10.356,2,0.0000,0.6809,0.4000,-1.0000,0.3000,-0.2809,182.5
10.456,2,1.7383,0.6641,0.4000,-1.0000,0.3000,-0.2641,190.9
10.556,2,0.0000,1.0075,0.4000,-1.0000,0.3000,-0.6075,185.4
10.656,2,0.0000,0.9565,0.4000,-1.0000,0.3000,-0.5565,187.5
10.756,2,0.0000,0.8439,0.4000,-1.0000,0.3000,-0.4439,189.0
10.856,2,1.7383,1.1418,0.4000,-1.0000,0.3000,-0.7418,182.1
10.956,2,1.7383,1.2752,0.4000,-1.0000,0.3000,-0.8752,183.4
11.056,2,1.7383,1.1415,0.4000,-1.0000,0.3000,-0.7415,185.2
11.156,2,1.7383,1.4185,0.4000,-1.0000,0.3000,-1.0185,177.9
11.256,2,0.0000,1.3802,0.4000,-1.0000,0.3000,-0.9802,181.0
11.357,2,1.7383,1.2862,0.4000,-1.0000,0.3000,-0.8862,181.6
11.457,2,1.7383,1.5530,0.4000,-1.0000,0.3000,-1.1530,178.4
11.557,1,1.7383,1.4149,0.4000,0.6203,0.3000,0.3203,-255.0
11.657,2,1.7383,1.5455,0.4000,-1.0000,0.3000,-1.1455,0.0
11.757,2,0.0000,1.4189,0.4000,-1.0000,0.3000,-1.0189,0.0
11.857,2,0.0000,1.1653,0.4000,-1.0000,0.3000,-0.7653,0.0
11.957,2,1.7383,1.2892,0.4000,-1.0000,0.3000,-0.8892,0.0
12.057,2,1.7383,1.2798,0.4000,-1.0000,0.3000,-0.8798,0.0
12.157,1,1.7383,1.0287,0.4000,0.6003,0.3000,0.3003,-255.0
12.257,3,0.0000,0.8307,0.4000,0.5675,0.3000,0.2675,0.0
12.357,3,1.7383,0.6765,0.4000,0.5658,0.3000,0.2658,0.0
12.457,3,0.0000,0.5608,0.4000,0.5663,0.3000,0.2663,0.0
12.557,2,0.0000,0.5041,0.4000,-1.0000,0.3000,-0.1041,0.0
12.657,2,0.0000,0.4372,0.4000,-1.0000,0.3000,-0.0372,0.0
12.758,3,0.0000,0.4044,0.4000,0.6431,0.3000,0.3431,0.0
12.858,2,0.0000,0.3884,0.4000,-1.0000,0.3000,0.0116,0.0
12.958,2,0.0000,0.3805,0.4000,-1.0000,0.3000,0.0195,25.3
13.058,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
13.158,3,0.0000,0.1743,0.4000,0.6390,0.3000,0.3390,183.0
13.258,2,0.0000,0.1743,0.4000,-1.0000,0.3000,0.2257,200.5
13.358,3,0.0000,0.1743,0.4000,0.6188,0.3000,0.3188,165.5
13.458,2,0.0000,0.1743,0.4000,-1.0000,0.3000,0.2257,165.5
13.558,2,1.7383,0.1807,0.4000,-1.0000,0.3000,0.2193,200.4
13.658,2,0.0000,0.1807,0.4000,-1.0000,0.3000,0.2193,200.5
13.758,2,0.0000,0.1807,0.4000,-1.0000,0.3000,0.2193,200.6
13.858,2,0.0000,0.2626,0.4000,-1.0000,0.3000,0.1374,199.3
13.958,2,1.7383,0.3748,0.4000,-1.0000,0.3000,0.0252,197.4
14.058,2,1.7383,0.6477,0.4000,-1.0000,0.3000,-0.2477,192.9
14.158,2,1.7383,0.7976,0.4000,-1.0000,0.3000,-0.3976,193.1
14.258,3,0.0000,0.8005,0.4000,0.5661,0.3000,0.2661,175.5
14.358,2,0.0000,0.7287,0.4000,-1.0000,0.3000,-0.3287,175.5
14.458,1,1.7383,1.0090,0.4000,0.5730,0.3000,0.2730,-255.0
14.558,1,1.7383,1.0795,0.4000,0.5673,0.3000,0.2673,-255.0
14.658,1,0.0000,0.9673,0.4000,0.5659,0.3000,0.2659,-255.0
14.758,2,0.0000,0.9123,0.4000,-1.0000,0.3000,-0.5123,0.0
14.858,2,0.0000,0.8854,0.4000,-1.0000,0.3000,-0.4854,0.0
14.958,3,0.0000,0.0000,0.4000,0.6301,0.3000,0.3301,190.0
15.058,3,0.0000,0.0000,0.4000,0.7007,0.3000,0.4007,190.0
15.158,3,0.0000,0.0000,0.4000,0.5673,0.3000,0.2673,162.7
15.258,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,197.7
15.358,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.8
15.458,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
15.558,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.8
15.659,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.9
15.759,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,203.1
15.859,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
15.959,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
16.059,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.6
16.159,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.8
16.259,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.9
16.359,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
16.459,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.9
16.559,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,203.1
16.659,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,203.2
16.759,3,0.0000,0.0000,0.4000,0.5946,0.3000,0.2946,190.0
16.859,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
16.959,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.6
17.059,2,0.0000,0.0351,0.4000,-1.0000,0.3000,0.3649,202.3
17.160,2,0.0000,0.0351,0.4000,-1.0000,0.3000,0.3649,202.4
17.260,2,0.0000,0.0351,0.4000,-1.0000,0.3000,0.3649,190.0
17.360,2,0.0000,0.0351,0.4000,-1.0000,0.3000,0.3649,202.1
17.460,3,0.0000,0.1292,0.4000,0.5661,0.3000,0.2661,183.4
17.560,2,1.7383,0.3156,0.4000,-1.0000,0.3000,0.0844,197.2
17.660,2,0.0000,0.5050,0.4000,-1.0000,0.3000,-0.1050,195.7
17.760,2,0.0000,0.5253,0.4000,-1.0000,0.3000,-0.1253,196.1
17.860,2,0.0000,0.5353,0.4000,-1.0000,0.3000,-0.1353,196.0
17.960,2,0.0000,0.5186,0.4000,-1.0000,0.3000,-0.1186,196.3
18.060,3,1.7383,0.8054,0.4000,0.5687,0.3000,0.2687,161.3
18.160,2,1.7383,0.9443,0.4000,-1.0000,0.3000,-0.5443,191.2
18.260,2,0.0000,0.9207,0.4000,-1.0000,0.3000,-0.5207,191.2
18.360,2,1.7383,0.8856,0.4000,-1.0000,0.3000,-0.4856,191.1
18.460,2,0.0000,1.2990,0.4000,-1.0000,0.3000,-0.8990,184.5
18.560,2,0.0000,1.2087,0.4000,-1.0000,0.3000,-0.8087,187.4
18.660,2,0.0000,1.0376,0.4000,-1.0000,0.3000,-0.6376,189.6
18.760,1,0.0000,1.5112,0.4000,0.7018,0.3000,0.4018,-255.0
18.860,1,0.0000,1.2469,0.4000,0.6400,0.3000,0.3400,-255.0
18.960,1,0.0000,1.1173,0.4000,0.5716,0.3000,0.2716,-255.0
19.060,3,0.0000,0.7885,0.4000,0.5644,0.3000,0.2644,0.0
19.160,3,0.0000,0.6274,0.4000,0.5673,0.3000,0.2673,0.0
19.260,3,0.0000,0.5484,0.4000,0.5659,0.3000,0.2659,0.0
19.360,3,0.0000,0.5098,0.4000,0.5661,0.3000,0.2661,0.0
19.460,3,0.0000,0.0000,0.4000,0.5689,0.3000,0.2689,190.0
19.560,3,0.0000,0.0000,0.4000,0.5675,0.3000,0.2675,180.2
19.660,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,145.2
19.760,3,0.0000,0.0000,0.4000,0.5647,0.3000,0.2647,110.2
19.860,3,0.0000,0.0000,0.4000,0.5646,0.3000,0.2646,190.0
19.960,3,0.0000,0.0000,0.4000,0.5677,0.3000,0.2677,190.0
20.061,3,0.0000,0.0000,0.4000,0.5647,0.3000,0.2647,162.4
20.161,3,0.0000,0.0000,0.4000,0.5673,0.3000,0.2673,127.4
20.261,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,127.4
20.361,3,0.0000,0.0000,0.4000,0.5646,0.3000,0.2646,190.0
20.461,3,0.0000,0.0000,0.4000,0.5918,0.3000,0.2918,180.2
20.561,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,145.2
20.661,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,110.2
20.761,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,190.0
20.861,3,0.0000,0.0000,0.4000,0.5876,0.3000,0.2876,190.0
20.961,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,202.6
21.061,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,167.6
21.161,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,132.6
21.261,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,190.0
21.361,3,0.0000,0.0000,0.4000,0.5656,0.3000,0.2656,180.2
21.462,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,144.9
21.562,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,109.9
21.662,3,0.0000,0.0000,0.4000,0.5663,0.3000,0.2663,190.0
21.762,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,190.0
21.862,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,162.7
21.962,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,127.7
22.062,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,92.7
22.162,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,190.0
22.262,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,180.2
22.362,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,145.2
22.462,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,110.2
22.562,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,190.0
22.662,3,0.0000,0.0000,0.4000,0.5663,0.3000,0.2663,190.0
22.762,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,162.7
22.862,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,127.7
22.962,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,92.7
23.062,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,190.0
23.162,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,180.2
23.262,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,145.2
23.362,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,110.2
23.462,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
23.562,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,190.0
23.662,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,162.7
23.762,3,0.0000,0.0000,0.4000,0.5843,0.3000,0.2843,127.7
23.862,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,162.7
23.962,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,190.0
24.062,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,180.2
24.162,3,0.0000,0.0000,0.4000,0.5659,0.3000,0.2659,145.2
24.262,3,0.0000,0.0000,0.4000,0.5661,0.3000,0.2661,110.2
24.363,3,0.0000,0.0000,0.4000,0.5646,0.3000,0.2646,190.0
