#correcteur=PID,Kp=100.0,Ki=50.0,Kd=70.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
14.867,0.0000,0.7352,0.4000,1.3012,0.3000,1.0012,0.0
14.967,0.0000,0.7352,0.4000,1.3008,0.3000,1.0008,28.4
15.067,0.0000,0.7352,0.4000,1.3008,0.3000,1.0008,63.4
15.167,0.0000,0.7352,0.4000,1.3010,0.3000,1.0010,98.4
15.267,0.0000,0.7352,0.4000,1.2969,0.3000,0.9969,133.4
15.368,0.0000,0.7352,0.4000,1.3008,0.3000,1.0008,168.8
15.468,0.0000,0.7352,0.4000,1.3012,0.3000,1.0012,203.8
15.568,0.0000,0.7352,0.4000,1.3008,0.3000,1.0008,238.8
15.668,0.0000,0.0808,0.4000,1.3007,0.3000,1.0007,255.0
15.768,1.7383,1.2442,0.4000,1.3051,0.3000,1.0051,255.0
15.868,1.7383,2.6158,0.4000,1.3055,0.3000,1.0055,255.0
15.968,3.4767,3.3825,0.4000,1.2965,0.3000,0.9965,255.0
16.068,3.4767,3.9350,0.4000,1.2965,0.3000,0.9965,255.0
16.168,5.2150,3.3124,0.4000,1.3055,0.3000,1.0055,255.0
16.268,5.2150,4.5707,0.4000,0.9763,0.3000,0.6763,255.0
16.368,6.9534,5.0148,0.4000,1.3013,0.3000,1.0013,255.0
16.468,3.4767,3.8768,0.4000,1.2923,0.3000,0.9923,255.0
16.568,6.9534,5.5333,0.4000,1.2881,0.3000,0.9881,255.0
16.668,5.2150,5.3024,0.4000,0.7397,0.3000,0.4397,-35.7
16.768,5.2150,5.3167,0.4000,1.2965,0.3000,0.9965,0.0
16.868,3.4767,3.3358,0.4000,1.2923,0.3000,0.9923,34.3
16.968,3.4767,3.7336,0.4000,1.3008,0.3000,1.0008,69.3
17.068,3.4767,3.5593,0.4000,1.2972,0.3000,0.9972,104.3
17.168,5.2150,5.3879,0.4000,1.3008,0.3000,1.0008,139.3
17.268,5.2150,5.5221,0.4000,1.3051,0.3000,1.0051,174.3
17.368,3.4767,5.7137,0.4000,1.3055,0.3000,1.0055,209.3
17.468,5.2150,4.2515,0.4000,1.3053,0.3000,1.0053,244.3
17.568,3.4767,4.5756,0.4000,1.2883,0.3000,0.9883,255.0
17.668,5.2150,4.6700,0.4000,1.0062,0.3000,0.7062,255.0
17.768,6.9534,5.3376,0.4000,1.3056,0.3000,1.0056,255.0
17.868,3.4767,3.9775,0.4000,1.3097,0.3000,1.0097,255.0
17.968,5.2150,4.9678,0.4000,0.5927,0.3000,0.2927,0.0
18.068,3.4767,2.9380,0.4000,1.2971,0.3000,0.9971,0.0
18.168,3.4767,2.3124,0.4000,1.3008,0.3000,1.0008,0.0
18.269,1.7383,3.2651,0.4000,1.2971,0.3000,0.9971,0.0
18.369,1.7383,1.3907,0.4000,1.2971,0.3000,0.9971,0.0
18.469,1.7383,2.0352,0.4000,1.3055,0.3000,1.0055,0.0
18.569,0.0000,1.1184,0.4000,1.3012,0.3000,1.0012,0.0
18.669,0.0000,1.1184,0.4000,1.2964,0.3000,0.9964,0.0
