#correcteur=P,Kp=50.0,Ki=8.0,Kd=5.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
12.436,0.0000,0.9628,0.4000,-1.0000,0.3000,-0.5628,-28.1
12.536,0.0000,0.9628,0.4000,-1.0000,0.3000,-0.5628,-28.1
12.637,0.0000,0.9628,0.4000,1.8675,0.3000,1.5675,7.2
12.737,0.0000,0.9628,0.4000,1.8620,0.3000,1.5620,42.2
12.837,0.0000,0.9628,0.4000,1.8546,0.3000,1.5546,77.2
12.937,0.0000,0.0000,0.4000,1.8582,0.3000,1.5582,200.0
13.037,0.0000,0.0000,0.4000,1.8577,0.3000,1.5577,200.0
13.137,1.7383,0.0399,0.4000,1.8560,0.3000,1.5560,182.5
13.237,0.0000,1.0285,0.4000,1.8594,0.3000,1.5594,147.5
13.337,1.7383,1.5080,0.4000,1.8558,0.3000,1.5558,112.5
13.437,1.7383,1.6234,0.4000,1.8611,0.3000,1.5611,78.1
13.537,0.0000,1.2212,0.4000,1.8573,0.3000,1.5573,77.9
13.637,0.0000,2.1918,0.4000,1.8534,0.3000,1.5534,77.7
13.737,1.7383,0.9769,0.4000,1.8613,0.3000,1.5613,78.1
13.837,1.7383,1.1683,0.4000,1.8615,0.3000,1.5615,78.1
13.937,1.7383,1.1400,0.4000,1.8567,0.3000,1.5567,77.8
14.038,0.0000,1.1400,0.4000,1.8529,0.3000,1.5529,77.6
14.138,1.7383,0.9673,0.4000,1.8618,0.3000,1.5618,78.1
14.238,1.7383,1.4893,0.4000,1.8582,0.3000,1.5582,77.9
14.338,0.0000,0.9661,0.4000,1.8579,0.3000,1.5579,77.9
14.438,1.7383,0.6753,0.4000,1.8575,0.3000,1.5575,77.9
14.538,1.7383,0.8709,0.4000,1.8572,0.3000,1.5572,77.9
14.638,0.0000,1.3879,0.4000,1.8620,0.3000,1.5620,78.1
14.738,0.0000,0.8592,0.4000,1.8616,0.3000,1.5616,78.1
14.838,1.7383,0.6395,0.4000,1.8573,0.3000,1.5573,77.9
14.938,1.7383,0.8146,0.4000,1.8579,0.3000,1.5579,77.9
15.038,0.0000,1.2770,0.4000,1.8577,0.3000,1.5577,77.9
15.138,0.0000,0.8297,0.4000,1.8577,0.3000,1.5577,77.9
15.238,1.7383,0.6432,0.4000,1.8570,0.3000,1.5570,77.9
15.338,1.7383,0.8420,0.4000,1.8570,0.3000,1.5570,77.9
15.438,1.7383,1.3378,0.4000,1.8567,0.3000,1.5567,77.8
15.538,1.7383,0.8781,0.4000,1.8568,0.3000,1.5568,77.8
15.638,1.7383,0.6304,0.4000,1.8573,0.3000,1.5573,77.9
15.738,1.7383,0.8356,0.4000,1.8572,0.3000,1.5572,77.9
15.838,1.7383,1.3641,0.4000,1.8609,0.3000,1.5609,78.0
15.938,1.7383,0.9135,0.4000,1.8563,0.3000,1.5563,77.8
16.038,1.7383,0.6528,0.4000,1.8525,0.3000,1.5525,77.6
16.138,1.7383,0.8982,0.4000,1.8565,0.3000,1.5565,77.8
16.238,0.0000,1.4738,0.4000,1.8563,0.3000,1.5563,77.8
16.338,0.0000,0.9446,0.4000,1.8567,0.3000,1.5567,77.8
16.438,1.7383,0.6584,0.4000,1.8604,0.3000,1.5604,78.0
16.538,1.7383,0.9095,0.4000,1.8560,0.3000,1.5560,77.8
16.638,0.0000,1.4968,0.4000,1.8513,0.3000,1.5513,77.6
16.738,0.0000,0.9903,0.4000,1.8604,0.3000,1.5604,78.0
16.838,0.0000,0.6957,0.4000,1.8560,0.3000,1.5560,77.8
16.939,1.7043,1.5397,0.4000,1.8563,0.3000,1.5563,77.8
17.039,1.7383,0.9904,0.4000,1.8555,0.3000,1.5555,77.8
17.139,1.7383,0.7141,0.4000,1.8560,0.3000,1.5560,77.8
17.239,1.7383,0.9731,0.4000,1.8556,0.3000,1.5556,77.8
17.339,0.0000,1.6171,0.4000,1.8561,0.3000,1.5561,77.8
17.439,0.0000,1.0563,0.4000,1.8597,0.3000,1.5597,78.0
17.539,0.0000,0.7297,0.4000,1.8555,0.3000,1.5555,77.8
17.639,1.7383,1.6058,0.4000,1.8597,0.3000,1.5597,78.0
17.739,1.7383,1.0339,0.4000,1.8599,0.3000,1.5599,78.0
17.839,1.7383,0.7365,0.4000,1.8601,0.3000,1.5601,78.0
17.939,1.7383,0.9958,0.4000,1.8558,0.3000,1.5558,77.8
18.039,1.7383,1.0961,0.4000,1.8601,0.3000,1.5601,78.0
18.139,0.0000,1.0961,0.4000,1.8596,0.3000,1.5596,78.0
18.239,0.0000,0.7461,0.4000,1.8546,0.3000,1.5546,77.7
18.339,1.7383,1.6245,0.4000,1.8594,0.3000,1.5594,78.0
18.440,0.0000,1.0699,0.4000,1.8596,0.3000,1.5596,78.0
18.540,1.7383,0.7505,0.4000,1.8596,0.3000,1.5596,78.0
18.640,1.7383,1.6322,0.4000,1.8594,0.3000,1.5594,78.0
18.740,1.7383,1.0529,0.4000,1.8592,0.3000,1.5592,78.0
18.840,1.7383,0.7526,0.4000,1.8551,0.3000,1.5551,77.8
18.940,1.7383,0.9988,0.4000,1.8549,0.3000,1.5549,77.7
19.040,0.0000,1.6687,0.4000,1.8541,0.3000,1.5541,77.7
19.140,0.0000,1.1068,0.4000,1.8543,0.3000,1.5543,77.7
19.240,0.0000,0.7779,0.4000,1.8531,0.3000,1.5531,77.7
19.340,1.7383,1.6448,0.4000,1.8532,0.3000,1.5532,77.7
19.440,0.0000,1.0964,0.4000,1.8572,0.3000,1.5572,77.9
19.540,1.7383,0.7854,0.4000,1.8531,0.3000,1.5531,77.7
19.640,1.7383,1.6717,0.4000,1.8565,0.3000,1.5565,77.8
19.740,1.7383,1.1219,0.4000,1.8561,0.3000,1.5561,77.8
19.840,1.7383,0.7948,0.4000,1.8563,0.3000,1.5563,77.8
19.940,1.7383,0.9886,0.4000,1.8563,0.3000,1.5563,77.8
20.040,0.0000,1.5683,0.4000,1.8495,0.3000,1.5495,77.5
20.140,0.0000,1.0693,0.4000,1.8561,0.3000,1.5561,77.8
20.240,0.0000,0.7847,0.4000,1.8440,0.3000,1.5440,77.2
20.340,1.7383,1.5913,0.4000,1.8563,0.3000,1.5563,77.8
20.440,0.0000,1.0851,0.4000,1.8541,0.3000,1.5541,77.7
20.540,0.0000,0.7844,0.4000,1.8541,0.3000,1.5541,77.7
20.640,1.7383,1.6515,0.4000,1.8532,0.3000,1.5532,77.7
20.740,1.7383,1.0989,0.4000,1.8536,0.3000,1.5536,77.7
20.840,1.7383,0.7877,0.4000,1.8537,0.3000,1.5537,77.7
20.940,1.7383,1.0510,0.4000,1.8486,0.3000,1.5486,77.4
21.040,1.7383,1.1254,0.4000,1.8477,0.3000,1.5477,77.4
21.140,1.7383,0.7720,0.4000,1.8529,0.3000,1.5529,77.6
21.240,1.7383,1.0457,0.4000,1.8491,0.3000,1.5491,77.5
21.341,0.0000,1.6847,0.4000,1.8489,0.3000,1.5489,77.4
21.441,0.0000,1.1205,0.4000,1.8537,0.3000,1.5537,77.7
21.541,0.0000,1.0433,0.4000,1.8501,0.3000,1.5501,77.5
21.641,1.7383,1.6619,0.4000,1.8551,0.3000,1.5551,77.8
21.741,0.0000,1.1399,0.4000,1.8522,0.3000,1.5522,77.6
21.841,0.0000,0.8306,0.4000,1.8544,0.3000,1.5544,77.7
21.941,1.7383,1.6637,0.4000,1.8544,0.3000,1.5544,77.7
22.041,0.0000,1.1865,0.4000,1.8546,0.3000,1.5546,77.7
22.141,0.0000,0.8363,0.4000,1.8524,0.3000,1.5524,77.6
22.241,1.7383,1.6221,0.4000,1.8556,0.3000,1.5556,77.8
22.341,1.7383,1.1551,0.4000,1.8604,0.3000,1.5604,78.0
22.441,1.7383,0.8335,0.4000,1.8599,0.3000,1.5599,78.0
22.541,1.7383,1.6680,0.4000,1.8608,0.3000,1.5608,78.0
22.641,1.7383,1.1709,0.4000,1.8615,0.3000,1.5615,78.1
22.742,1.7043,0.8484,0.4000,1.8565,0.3000,1.5565,77.8
22.842,1.7383,1.0371,0.4000,1.8568,0.3000,1.5568,77.8
22.942,1.7383,1.1664,0.4000,1.8621,0.3000,1.5621,78.1
23.042,1.7383,0.8491,0.4000,1.8623,0.3000,1.5623,78.1
23.142,3.4767,0.8491,0.4000,1.8616,0.3000,1.5616,78.1
23.242,1.7383,1.1944,0.4000,1.8618,0.3000,1.5618,78.1
23.342,1.7383,0.8761,0.4000,1.8628,0.3000,1.5628,78.1
23.442,1.7383,1.0488,0.4000,1.8623,0.3000,1.5623,78.1
23.542,1.7383,1.1863,0.4000,1.8625,0.3000,1.5625,78.1
23.642,1.7383,0.8651,0.4000,1.8623,0.3000,1.5623,78.1
23.742,1.7383,1.0902,0.4000,1.8664,0.3000,1.5664,78.3
23.842,1.7383,1.1836,0.4000,1.8623,0.3000,1.5623,78.1
23.942,0.0000,1.1836,0.4000,1.8627,0.3000,1.5627,78.1
24.042,1.7383,1.0518,0.4000,1.8632,0.3000,1.5632,78.2
24.142,0.0000,1.6057,0.4000,1.8599,0.3000,1.5599,78.0
24.242,0.0000,1.1686,0.4000,1.8656,0.3000,1.5656,78.3
24.342,1.7383,1.0468,0.4000,1.8668,0.3000,1.5668,78.3
24.442,1.7383,1.6087,0.4000,1.8663,0.3000,1.5663,78.3
24.542,0.0000,1.1613,0.4000,1.8669,0.3000,1.5669,78.3
24.642,0.0000,0.8252,0.4000,1.8663,0.3000,1.5663,78.3
24.742,1.7383,1.5848,0.4000,1.8664,0.3000,1.5664,78.3
24.842,1.7383,1.1304,0.4000,1.8700,0.3000,1.5700,78.5
24.942,1.7383,0.8374,0.4000,1.8704,0.3000,1.5704,78.5
25.042,1.7383,1.6318,0.4000,1.8706,0.3000,1.5706,78.5
25.142,1.7383,1.1383,0.4000,1.8709,0.3000,1.5709,78.5
25.242,1.7383,0.8420,0.4000,1.8661,0.3000,1.5661,78.3
25.342,1.7383,1.0606,0.4000,1.8654,0.3000,1.5654,78.3
25.442,1.7383,1.1724,0.4000,1.8692,0.3000,1.5692,78.5
25.542,1.7383,0.8458,0.4000,1.8755,0.3000,1.5755,78.8
25.643,1.7043,1.0728,0.4000,1.8671,0.3000,1.5671,78.4
25.743,1.7383,1.1799,0.4000,1.8810,0.3000,1.5810,79.1
25.843,1.7383,0.8501,0.4000,1.8772,0.3000,1.5772,78.9
25.943,1.7383,1.0315,0.4000,1.8819,0.3000,1.5819,79.1
26.043,0.0000,1.6164,0.4000,1.8781,0.3000,1.5781,78.9
26.143,0.0000,1.1511,0.4000,-1.0000,0.3000,-0.7511,-37.6
26.243,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
26.343,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
26.443,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
26.543,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
26.643,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
26.743,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
26.843,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
26.943,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.043,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.144,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.244,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.344,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.444,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.544,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.644,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.744,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.844,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
27.944,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
28.044,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
28.144,0.0000,0.7683,0.4000,-1.0000,0.3000,-0.3683,-18.4
28.244,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
28.344,1.7383,0.0405,0.4000,-1.0000,0.3000,0.3595,182.5
28.444,1.7383,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
28.544,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
28.644,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
28.744,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
28.844,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
28.944,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.044,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.144,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.244,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.344,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.444,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.544,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.644,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.744,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.844,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
29.944,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
30.045,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
30.145,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
30.245,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
30.345,0.0000,1.2322,0.4000,-1.0000,0.3000,-0.8322,-41.6
30.445,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
30.545,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
30.645,0.0000,0.0408,0.4000,-1.0000,0.3000,0.3592,165.0
30.745,1.7383,2.1080,0.4000,1.7325,0.3000,1.4325,0.0
30.845,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
30.945,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.045,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.145,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.245,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.345,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.446,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.546,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.646,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.746,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.846,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
31.946,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.046,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.146,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.246,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.346,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.446,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.546,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.646,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.746,0.0000,1.2366,0.4000,-1.0000,0.3000,-0.8366,-41.8
32.846,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
32.946,1.7383,0.0407,0.4000,-1.0000,0.3000,0.3593,182.5
33.046,3.4767,0.0407,0.4000,-1.0000,0.3000,0.3593,147.5
33.146,1.7383,1.4325,0.4000,-1.0000,0.3000,-1.0325,-51.6
33.246,0.0000,1.4325,0.4000,-1.0000,0.3000,-1.0325,-51.6
33.346,5.2150,1.4325,0.4000,-1.0000,0.3000,-1.0325,-51.6
33.446,0.0000,1.4325,0.4000,-1.0000,0.3000,-1.0325,-51.6
33.546,0.0000,1.4325,0.4000,-1.0000,0.3000,-1.0325,-51.6
33.646,1.7383,0.3080,0.4000,-1.0000,0.3000,0.0920,0.0
33.746,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,0.9
33.846,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
33.946,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.046,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.146,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.246,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.347,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.447,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.547,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.647,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.747,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.847,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
34.947,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
35.047,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
35.147,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
35.247,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
35.347,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
35.447,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
35.547,0.0000,0.3080,0.4000,-1.0000,0.3000,0.0920,4.6
35.647,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,200.0
35.747,0.0000,0.0000,0.4000,1.8483,0.3000,1.5483,200.0
35.848,1.7383,0.0394,0.4000,1.8495,0.3000,1.5495,182.5
35.948,1.7383,1.5309,0.4000,1.8452,0.3000,1.5452,147.5
36.048,1.7383,1.2867,0.4000,1.8464,0.3000,1.5464,112.5
36.148,1.7383,1.9240,0.4000,1.8508,0.3000,1.5508,77.5
36.248,1.7383,1.6006,0.4000,1.8443,0.3000,1.5443,77.2
36.348,1.7383,1.6220,0.4000,1.8471,0.3000,1.5471,77.4
36.448,1.7383,1.1131,0.4000,1.8486,0.3000,1.5486,77.4
36.548,1.7383,1.9098,0.4000,1.8489,0.3000,1.5489,77.4
36.648,0.0000,1.2348,0.4000,1.8541,0.3000,1.5541,77.7
36.748,0.0000,0.8797,0.4000,1.8519,0.3000,1.5519,77.6
36.848,1.7383,1.4838,0.4000,1.8563,0.3000,1.5563,77.8
36.948,1.7383,1.0315,0.4000,1.8529,0.3000,1.5529,77.6
37.048,0.0000,1.0315,0.4000,1.8493,0.3000,1.5493,77.5
37.148,0.0000,0.6466,0.4000,1.8493,0.3000,1.5493,77.5
37.248,1.7383,1.3807,0.4000,1.8517,0.3000,1.5517,77.6
37.348,1.7383,0.8842,0.4000,1.8508,0.3000,1.5508,77.5
37.448,0.0000,0.8842,0.4000,1.8479,0.3000,1.5479,77.4
37.548,0.0000,0.5970,0.4000,1.8524,0.3000,1.5524,77.6
37.648,1.7383,1.3375,0.4000,1.8503,0.3000,1.5503,77.5
37.748,1.7383,0.8781,0.4000,1.8507,0.3000,1.5507,77.5
37.848,0.0000,0.8781,0.4000,1.8520,0.3000,1.5520,77.6
37.948,0.0000,0.6278,0.4000,1.8517,0.3000,1.5517,77.6
38.048,1.7383,1.3266,0.4000,1.8501,0.3000,1.5501,77.5
38.148,1.7383,0.9246,0.4000,1.8544,0.3000,1.5544,77.7
38.248,0.0000,0.9246,0.4000,1.8513,0.3000,1.5513,77.6
38.348,0.0000,0.6599,0.4000,1.8508,0.3000,1.5508,77.5
