#correcteur=PID,Kp=80.0,Ki=5.0,Kd=1.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
140.246,1.7043,1.3956,0.4000,-1.0000,0.3000,-0.9956,150.0
140.346,1.7383,1.2508,0.4000,-1.0000,0.3000,-0.8508,150.0
140.446,3.4767,1.4496,0.4000,-1.0000,0.3000,-1.0496,150.0
140.546,1.7383,1.5625,0.4000,-1.0000,0.3000,-1.1625,150.0
140.646,0.0000,1.2908,0.4000,-1.0000,0.3000,-0.8908,150.0
140.746,0.0000,1.7540,0.4000,-1.0000,0.3000,-1.3540,150.0
140.846,1.7383,1.4822,0.4000,-1.0000,0.3000,-1.0822,150.0
140.946,3.4767,1.6416,0.4000,-1.0000,0.3000,-1.2416,150.0
141.046,1.7383,1.7311,0.4000,-1.0000,0.3000,-1.3311,150.0
141.146,1.7383,1.5009,0.4000,-1.0000,0.3000,-1.1009,150.0
141.246,1.7383,1.6968,0.4000,-1.0000,0.3000,-1.2968,150.0
141.346,1.7383,1.5003,0.4000,-1.0000,0.3000,-1.1003,150.0
141.446,1.7383,1.7741,0.4000,-1.0000,0.3000,-1.3741,150.0
141.546,1.7383,1.5584,0.4000,-1.0000,0.3000,-1.1584,150.0
141.646,1.7383,1.8316,0.4000,-1.0000,0.3000,-1.4316,150.0
141.746,0.0000,1.7281,0.4000,-1.0000,0.3000,-1.3281,150.0
141.846,3.4767,1.8814,0.4000,-1.0000,0.3000,-1.4814,150.0
141.946,0.0000,1.7767,0.4000,-1.0000,0.3000,-1.3767,150.0
142.046,1.7383,1.6041,0.4000,-1.0000,0.3000,-1.2041,150.0
142.146,1.7383,1.8670,0.4000,-1.0000,0.3000,-1.4670,150.0
142.246,1.7383,1.6664,0.4000,-1.0000,0.3000,-1.2664,150.0
142.346,1.7383,1.9155,0.4000,-1.0000,0.3000,-1.5155,150.0
142.446,1.7383,1.7080,0.4000,-1.0000,0.3000,-1.3080,150.0
142.546,1.7383,1.9695,0.4000,-1.0000,0.3000,-1.5695,150.0
142.646,1.7383,1.7510,0.4000,0.8724,0.3000,0.5724,-255.0
142.746,1.7383,1.9309,0.4000,-1.0000,0.3000,-1.5309,0.0
142.846,0.0000,1.4766,0.4000,0.6092,0.3000,0.3092,-255.0
142.946,1.7383,1.5380,0.4000,-1.0000,0.3000,-1.1380,0.0
143.046,0.0000,1.2411,0.4000,-1.0000,0.3000,-0.8411,0.0
143.147,1.7043,0.9852,0.4000,0.5678,0.3000,0.2678,-255.0
143.247,0.0000,0.7826,0.4000,0.5649,0.3000,0.2649,0.0
143.347,1.7383,0.6524,0.4000,-1.0000,0.3000,-0.2524,0.0
143.447,0.0000,0.5669,0.4000,-1.0000,0.3000,-0.1669,0.0
143.547,0.0000,0.5555,0.4000,-1.0000,0.3000,-0.1555,0.0
143.647,0.0000,0.5500,0.4000,-1.0000,0.3000,-0.1500,0.0
143.747,0.0000,0.5472,0.4000,-1.0000,0.3000,-0.1472,0.0
143.847,0.0000,0.5459,0.4000,-1.0000,0.3000,-0.1459,0.0
143.947,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,25.0
144.047,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,60.0
144.147,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,95.0
144.247,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,130.0
144.347,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,150.9
144.447,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.1
144.547,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.3
144.648,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.5
144.748,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.7
144.848,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,151.9
144.948,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.1
145.048,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.3
145.148,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.5
145.248,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.7
145.348,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,152.9
145.448,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.1
145.548,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.3
145.648,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.5
145.748,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.7
145.848,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,153.9
145.948,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,154.1
146.048,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,154.3
146.148,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,154.5
146.248,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,154.7
146.348,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,154.9
146.448,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,155.1
146.548,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,155.3
146.648,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,155.5
146.748,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,155.7
146.848,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,155.9
146.948,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,156.1
147.048,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,156.3
147.148,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,156.5
