#correcteur=P,Kp=35.0,Ki=2.0,Kd=0.5,FF=190.8,Vc=0.40
t_s,mode,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
38.469,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
38.569,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
38.669,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
38.769,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
38.870,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
38.970,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
39.070,2,1.7383,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
39.170,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
39.270,2,0.0000,0.6287,0.4000,-1.0000,0.3000,-0.2287,182.8
39.370,2,0.0000,0.6287,0.4000,-1.0000,0.3000,-0.2287,182.8
39.470,2,0.0000,0.5557,0.4000,-1.0000,0.3000,-0.1557,185.3
39.570,2,1.7383,0.5109,0.4000,-1.0000,0.3000,-0.1109,186.9
39.670,2,0.0000,0.4837,0.4000,-1.0000,0.3000,-0.0837,187.8
39.770,2,1.7383,0.8539,0.4000,-1.0000,0.3000,-0.4539,174.9
39.870,2,1.7383,0.9433,0.4000,-1.0000,0.3000,-0.5433,171.8
39.970,2,0.0000,0.8596,0.4000,-1.0000,0.3000,-0.4596,174.7
40.070,2,1.7383,0.7122,0.4000,-1.0000,0.3000,-0.3122,179.8
40.170,2,0.0000,0.5888,0.4000,-1.0000,0.3000,-0.1888,184.2
40.270,2,1.7383,0.7784,0.4000,-1.0000,0.3000,-0.3784,177.5
40.370,2,0.0000,0.9751,0.4000,-1.0000,0.3000,-0.5751,170.6
40.470,2,0.0000,0.7783,0.4000,-1.0000,0.3000,-0.3783,177.5
40.570,2,0.0000,0.7074,0.4000,-1.0000,0.3000,-0.3074,180.0
40.670,2,0.0000,0.5086,0.4000,-1.0000,0.3000,-0.1086,187.0
40.770,2,0.0000,0.4370,0.4000,-1.0000,0.3000,-0.0370,189.5
40.870,3,1.7383,0.7192,0.4000,0.5694,0.3000,0.2694,119.5
40.970,1,0.0000,0.9504,0.4000,0.5694,0.3000,0.2694,-255.0
41.070,3,1.7383,0.8076,0.4000,0.5694,0.3000,0.2694,0.0
41.170,2,0.0000,0.6206,0.4000,-1.0000,0.3000,-0.2206,0.0
41.270,2,0.0000,0.5533,0.4000,-1.0000,0.3000,-0.1533,0.0
41.370,2,0.0000,0.5290,0.4000,-1.0000,0.3000,-0.1290,0.0
41.470,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
41.570,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
41.670,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
41.771,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
41.871,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
41.971,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
42.071,2,1.7383,0.0837,0.4000,-1.0000,0.3000,0.3163,201.8
42.171,2,0.0000,0.0837,0.4000,-1.0000,0.3000,0.3163,201.8
42.271,2,1.7383,0.2267,0.4000,-1.0000,0.3000,0.1733,196.8
42.371,2,1.7383,0.5765,0.4000,-1.0000,0.3000,-0.1765,184.6
42.471,2,0.0000,0.8300,0.4000,-1.0000,0.3000,-0.4300,175.7
42.571,2,0.0000,0.7450,0.4000,-1.0000,0.3000,-0.3450,178.7
42.671,2,1.7383,0.6383,0.4000,-1.0000,0.3000,-0.2383,182.4
42.771,2,0.0000,0.5543,0.4000,-1.0000,0.3000,-0.1543,185.4
42.871,2,1.7383,0.8681,0.4000,-1.0000,0.3000,-0.4681,174.4
42.971,2,1.7383,0.9439,0.4000,-1.0000,0.3000,-0.5439,171.7
43.071,2,0.0000,0.8622,0.4000,-1.0000,0.3000,-0.4622,174.6
43.171,3,1.7383,0.7121,0.4000,0.5663,0.3000,0.2663,104.6
43.272,3,0.0000,0.5856,0.4000,0.5663,0.3000,0.2663,33.9
43.372,3,0.0000,0.5107,0.4000,0.5663,0.3000,0.2663,9.3
43.472,2,0.0000,0.4837,0.4000,-1.0000,0.3000,-0.0837,44.3
43.572,2,0.0000,0.5009,0.4000,-1.0000,0.3000,-0.1009,79.3
43.672,2,0.0000,0.5070,0.4000,-1.0000,0.3000,-0.1070,114.3
43.772,2,0.0000,0.5093,0.4000,-1.0000,0.3000,-0.1093,149.3
43.872,2,0.0000,0.5101,0.4000,-1.0000,0.3000,-0.1101,184.3
43.972,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
44.072,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
44.172,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
44.272,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
44.372,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
44.472,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
44.572,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
44.672,3,0.0000,0.0000,0.4000,1.0489,0.3000,0.7489,169.8
44.772,3,0.0000,0.0000,0.4000,1.0489,0.3000,0.7489,99.8
44.872,3,0.0000,0.0000,0.4000,1.0642,0.3000,0.7642,29.8
44.972,3,0.0000,0.0000,0.4000,1.0642,0.3000,0.7642,26.7
45.072,3,0.0000,0.0000,0.4000,1.0642,0.3000,0.7642,26.7
45.172,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,190.0
45.272,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
45.372,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
45.472,2,0.0000,0.0000,0.4000,-1.0000,0.3000,0.4000,204.8
45.572,2,1.7383,0.0421,0.4000,-1.0000,0.3000,0.3579,203.3
45.672,2,0.0000,0.0421,0.4000,-1.0000,0.3000,0.3579,190.0
45.772,2,0.0000,0.0421,0.4000,-1.0000,0.3000,0.3579,203.3
45.872,2,0.0000,0.0421,0.4000,-1.0000,0.3000,0.3579,203.3
45.972,2,0.0000,0.1725,0.4000,-1.0000,0.3000,0.2275,198.7
46.072,2,0.0000,0.2195,0.4000,-1.0000,0.3000,0.1805,197.1
46.173,2,1.7383,0.6059,0.4000,-1.0000,0.3000,-0.2059,183.6
46.273,3,0.0000,0.8727,0.4000,1.1880,0.3000,0.8880,142.7
46.373,3,0.0000,0.7645,0.4000,1.1561,0.3000,0.8561,72.7
46.473,3,0.0000,0.7256,0.4000,1.1021,0.3000,0.8021,28.1
46.573,3,0.0000,0.5445,0.4000,1.0791,0.3000,0.7791,27.3
46.673,3,0.0000,0.4793,0.4000,1.0664,0.3000,0.7664,26.8
46.773,2,0.0000,0.4046,0.4000,-1.0000,0.3000,-0.0046,61.8
46.873,2,0.0000,0.3777,0.4000,-1.0000,0.3000,0.0223,96.8
46.973,2,0.0000,0.3680,0.4000,-1.0000,0.3000,0.0320,131.8
