#correcteur=PID,Kp=50.0,Ki=8.0,Kd=4.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
53.261,0.1001,0.0000,0.4000,0.6604,0.3000,0.3604,200.0
53.361,0.0000,0.0000,0.4000,0.9403,0.3000,0.6403,200.0
53.462,0.0000,0.0000,0.4000,1.0554,0.3000,0.7554,200.0
53.562,0.0000,0.0000,0.4000,1.0672,0.3000,0.7672,200.0
53.662,0.0000,0.0000,0.4000,1.0597,0.3000,0.7597,200.0
53.762,0.0000,0.0000,0.4000,1.0592,0.3000,0.7592,200.0
53.862,0.0000,0.0000,0.4000,1.0348,0.3000,0.7348,200.0
53.962,1.7383,0.0149,0.4000,1.0094,0.3000,0.7094,200.0
54.062,0.0000,0.0149,0.4000,0.9887,0.3000,0.6887,200.0
54.162,0.0000,0.0149,0.4000,0.9758,0.3000,0.6758,200.0
54.262,1.7383,0.0937,0.4000,0.9443,0.3000,0.6443,200.0
54.362,0.0000,0.1874,0.4000,0.9117,0.3000,0.6117,165.0
54.462,0.0000,0.3504,0.4000,0.8801,0.3000,0.5801,130.0
54.562,0.0000,0.6831,0.4000,1.1652,0.3000,0.8652,95.0
54.662,1.7383,0.7461,0.4000,1.1141,0.3000,0.8141,68.4
54.762,0.0000,0.7070,0.4000,0.9697,0.3000,0.6697,33.4
54.862,1.7383,0.6273,0.4000,1.0405,0.3000,0.7405,33.4
54.962,0.0000,0.5459,0.4000,0.7752,0.3000,0.4752,30.0
55.062,0.0000,0.5064,0.4000,0.5939,0.3000,0.2939,16.6
55.162,1.7383,0.5243,0.4000,0.5001,0.3000,0.2001,7.9
55.262,0.0000,0.5593,0.4000,0.5929,0.3000,0.2929,20.1
55.362,0.0000,0.5764,0.4000,0.2456,0.3000,-0.0544,3.9
55.462,0.0000,0.5848,0.4000,0.2483,0.3000,-0.0517,4.6
55.562,0.0000,0.0000,0.4000,0.2993,0.3000,-0.0007,10.1
55.662,0.0000,0.0000,0.4000,0.2512,0.3000,-0.0488,2.6
55.762,0.0000,0.0000,0.4000,0.2989,0.3000,-0.0011,7.9
55.862,0.0000,0.0000,0.4000,0.3147,0.3000,0.0147,200.0
55.962,0.0000,0.0000,0.4000,0.3490,0.3000,0.0490,200.0
56.062,0.0000,0.0000,0.4000,0.3384,0.3000,0.0384,200.0
56.162,0.0000,0.0000,0.4000,0.3200,0.3000,0.0200,200.0
56.262,0.0000,0.0000,0.4000,0.3173,0.3000,0.0173,200.0
56.363,1.7043,0.0725,0.4000,0.2989,0.3000,-0.0011,164.6
56.463,0.0000,0.0725,0.4000,0.3226,0.3000,0.0226,200.0
56.563,0.0000,0.0725,0.4000,0.4984,0.3000,0.1984,200.0
56.663,0.0000,0.0725,0.4000,0.4725,0.3000,0.1725,200.0
56.763,1.7383,0.1207,0.4000,0.1991,0.3000,-0.1009,182.5
56.863,0.0000,0.1781,0.4000,0.1669,0.3000,-0.1331,147.5
56.963,0.0000,0.3266,0.4000,0.1604,0.3000,-0.1396,112.5
57.063,0.0000,0.6236,0.4000,0.1266,0.3000,-0.1734,77.5
57.163,1.7383,0.6729,0.4000,0.1029,0.3000,-0.1971,42.5
57.263,0.0000,0.6298,0.4000,0.0911,0.3000,-0.2089,-255.0
57.363,0.0000,0.6086,0.4000,0.0909,0.3000,-0.2091,-255.0
57.463,0.0000,0.5983,0.4000,0.1077,0.3000,-0.1923,0.0
57.563,0.0000,0.0000,0.4000,0.1044,0.3000,-0.1956,0.0
57.663,0.0000,0.0000,0.4000,0.0808,0.3000,-0.2192,-255.0
57.763,0.0000,0.0000,0.4000,0.0840,0.3000,-0.2160,-255.0
57.864,0.0000,0.0000,0.4000,0.0943,0.3000,-0.2057,-255.0
57.964,1.7383,0.1078,0.4000,0.1063,0.3000,-0.1937,0.0
58.064,0.0000,0.1078,0.4000,0.1199,0.3000,-0.1801,0.0
58.164,0.0000,0.1078,0.4000,0.1300,0.3000,-0.1700,0.0
58.264,0.0000,0.1078,0.4000,0.1010,0.3000,-0.1990,0.0
58.364,0.0000,0.0000,0.4000,0.0840,0.3000,-0.2160,-255.0
58.464,0.0000,0.0000,0.4000,0.1043,0.3000,-0.1957,0.0
58.564,0.0000,0.0000,0.4000,0.1634,0.3000,-0.1366,0.0
58.664,0.0000,0.0000,0.4000,0.1077,0.3000,-0.1923,0.0
58.764,0.0000,0.0000,0.4000,0.0943,0.3000,-0.2057,-255.0
58.864,0.0000,0.0000,0.4000,0.1245,0.3000,-0.1755,0.0
58.964,0.0000,0.0000,0.4000,0.1700,0.3000,-0.1300,0.0
59.064,0.0000,0.0000,0.4000,0.1602,0.3000,-0.1398,0.0
59.164,0.0000,0.0000,0.4000,0.1501,0.3000,-0.1499,0.0
59.264,0.0000,0.0000,0.4000,0.1604,0.3000,-0.1396,0.0
59.364,0.0000,0.0000,0.4000,0.1636,0.3000,-0.1364,0.0
59.464,0.0000,0.0000,0.4000,0.1010,0.3000,-0.1990,0.0
59.564,0.0000,0.0000,0.4000,0.0712,0.3000,-0.2288,-255.0
59.664,0.0000,0.0000,0.4000,0.0876,0.3000,-0.2124,-255.0
59.764,0.0000,0.0000,0.4000,0.0458,0.3000,-0.2542,-255.0
59.864,1.7383,0.0457,0.4000,0.0425,0.3000,-0.2575,-255.0
59.964,0.0000,0.0457,0.4000,0.0489,0.3000,-0.2511,-255.0
60.064,1.7383,0.1887,0.4000,0.0585,0.3000,-0.2415,-255.0
60.164,1.7383,0.3995,0.4000,0.1669,0.3000,-0.1331,0.0
60.264,0.0000,0.5313,0.4000,0.0681,0.3000,-0.2319,-255.0
60.364,1.7383,0.5538,0.4000,0.0712,0.3000,-0.2288,-255.0
60.464,1.7383,0.6345,0.4000,0.1535,0.3000,-0.1465,0.0
60.564,0.0000,0.9431,0.4000,0.2056,0.3000,-0.0944,0.0
60.664,0.0000,0.9714,0.4000,0.2989,0.3000,-0.0011,0.0
60.765,1.7383,0.8613,0.4000,0.4972,0.3000,0.1972,0.0
60.865,1.7383,0.7443,0.4000,0.5642,0.3000,0.2642,0.0
60.965,0.0000,0.7035,0.4000,0.6303,0.3000,0.3303,0.0
61.065,0.0000,0.7102,0.4000,0.6141,0.3000,0.3141,0.0
61.165,0.0000,0.7135,0.4000,0.6071,0.3000,0.3071,7.9
61.265,0.0000,0.5898,0.4000,0.6171,0.3000,0.3171,17.4
61.365,0.0000,0.5292,0.4000,0.6267,0.3000,0.3267,18.9
61.465,0.0000,0.4995,0.4000,0.6599,0.3000,0.3599,20.7
61.565,0.0000,0.4850,0.4000,0.6898,0.3000,0.3898,22.5
61.665,0.0000,0.0000,0.4000,0.7268,0.3000,0.4268,200.0
61.765,0.0000,0.0000,0.4000,0.7543,0.3000,0.4543,200.0
61.865,0.0000,0.0000,0.4000,0.6757,0.3000,0.3757,200.0
61.965,1.7383,0.1097,0.4000,0.6726,0.3000,0.3726,182.5
62.065,0.0000,0.1097,0.4000,0.6145,0.3000,0.3145,147.5
62.166,0.0000,0.1097,0.4000,0.6243,0.3000,0.3243,112.2
62.266,0.0000,0.1097,0.4000,0.6100,0.3000,0.3100,77.2
62.366,0.0000,0.0000,0.4000,0.7031,0.3000,0.4031,200.0
62.466,0.0000,0.0000,0.4000,0.6028,0.3000,0.3028,200.0
62.566,0.0000,0.0000,0.4000,0.5999,0.3000,0.2999,200.0
62.666,0.0000,0.1353,0.4000,0.6767,0.3000,0.3767,165.0
62.766,0.0000,0.1353,0.4000,0.6200,0.3000,0.3200,130.0
62.866,0.0000,0.2965,0.4000,0.5591,0.3000,0.2591,95.0
62.966,0.0000,0.3754,0.4000,0.5642,0.3000,0.2642,60.0
63.066,1.7383,0.3782,0.4000,0.5927,0.3000,0.2927,25.0
