#correcteur=PID,Kp=100.0,Ki=0.0,Kd=0.0
t_s,vitesse_freq_ms,vitesse_periode_ms,consigne_vitesse_ms,distance_m,consigne_dist_m,erreur_m,commande_pwm
56.639,0.0000,0.3245,0.4000,1.3204,0.3000,1.0204,102.0
56.739,0.0000,0.0000,0.4000,1.3204,0.3000,1.0204,200.0
56.840,1.7383,0.0399,0.4000,1.3205,0.3000,1.0205,182.5
56.940,1.7383,1.0112,0.4000,1.3159,0.3000,1.0159,147.5
57.040,1.7383,0.9974,0.4000,1.3156,0.3000,1.0156,112.5
57.140,1.7383,2.3915,0.4000,1.3185,0.3000,1.0185,101.8
57.240,1.7383,1.2633,0.4000,1.3161,0.3000,1.0161,101.6
57.340,1.7383,2.4910,0.4000,1.3230,0.3000,1.0230,102.3
57.440,1.7383,1.2711,0.4000,1.3228,0.3000,1.0228,102.3
57.540,1.7383,2.6300,0.4000,1.3272,0.3000,1.0272,102.7
57.640,1.7383,1.2850,0.4000,1.3226,0.3000,1.0226,102.3
57.740,1.7383,2.6701,0.4000,0.6061,0.3000,0.3061,84.5
57.840,1.7383,1.3347,0.4000,1.3193,0.3000,1.0193,101.9
57.940,1.7383,2.6893,0.4000,1.3157,0.3000,1.0157,101.6
58.040,1.7383,1.3785,0.4000,1.3190,0.3000,1.0190,101.9
58.140,1.7383,2.7485,0.4000,1.3230,0.3000,1.0230,102.3
58.240,1.7383,1.4032,0.4000,1.3193,0.3000,1.0193,101.9
58.340,3.4767,1.9864,0.4000,1.3271,0.3000,1.0271,102.7
58.440,1.7383,1.4297,0.4000,1.3147,0.3000,1.0147,101.5
58.540,1.7383,2.0221,0.4000,1.3233,0.3000,1.0233,102.3
58.640,1.7383,1.8946,0.4000,0.6306,0.3000,0.3306,84.5
58.740,1.7383,1.9212,0.4000,1.3197,0.3000,1.0197,102.0
58.840,3.4767,3.0463,0.4000,1.3226,0.3000,1.0226,102.3
58.940,1.7383,1.4442,0.4000,1.3157,0.3000,1.0157,101.6
59.040,1.7383,2.9580,0.4000,1.3200,0.3000,1.0200,102.0
59.140,1.7383,1.5275,0.4000,1.3266,0.3000,1.0266,102.7
59.240,1.7383,2.0523,0.4000,1.3274,0.3000,1.0274,102.7
59.340,1.7383,1.9356,0.4000,1.3230,0.3000,1.0230,102.3
59.440,1.7383,2.1467,0.4000,1.3231,0.3000,1.0231,102.3
59.540,3.4767,3.0442,0.4000,1.3200,0.3000,1.0200,102.0
59.640,1.7383,1.5557,0.4000,1.7479,0.3000,1.4479,119.5
59.741,3.4767,2.1662,0.4000,0.7738,0.3000,0.4738,84.2
59.841,3.4767,1.9890,0.4000,0.7455,0.3000,0.4455,49.2
59.941,1.7383,1.9702,0.4000,0.7628,0.3000,0.4628,46.3
60.041,1.7383,1.5745,0.4000,0.8614,0.3000,0.5614,56.1
60.141,1.7383,1.5012,0.4000,0.8577,0.3000,0.5577,55.8
60.241,1.7383,0.9897,0.4000,0.8285,0.3000,0.5285,52.9
60.341,0.0000,1.6682,0.4000,0.8366,0.3000,0.5366,53.7
60.441,1.7383,1.0371,0.4000,0.8383,0.3000,0.5383,53.8
60.541,0.0000,1.0371,0.4000,0.8501,0.3000,0.5501,55.0
60.641,0.0000,0.6673,0.4000,0.8503,0.3000,0.5503,55.0
60.741,0.0000,0.7385,0.4000,0.8632,0.3000,0.5632,56.3
60.841,0.0000,1.0345,0.4000,0.9578,0.3000,0.6578,65.8
60.941,1.7383,0.6298,0.4000,0.8541,0.3000,0.5541,55.4
61.041,0.0000,0.6298,0.4000,0.8923,0.3000,0.5923,59.2
61.142,1.7043,0.4211,0.4000,0.8004,0.3000,0.5004,50.0
61.242,0.0000,0.4211,0.4000,1.3284,0.3000,1.0284,65.3
61.342,1.7383,0.4123,0.4000,1.3230,0.3000,1.0230,100.3
61.442,1.7383,0.6713,0.4000,1.3197,0.3000,1.0197,102.0
61.542,0.0000,0.6713,0.4000,1.3200,0.3000,1.0200,102.0
61.642,0.0000,0.6694,0.4000,1.3197,0.3000,1.0197,102.0
61.742,1.7383,0.6478,0.4000,1.3154,0.3000,1.0154,101.5
61.842,1.7383,0.9572,0.4000,1.3156,0.3000,1.0156,101.6
61.942,1.7383,1.1713,0.4000,1.3230,0.3000,1.0230,102.3
62.042,1.7383,0.9455,0.4000,1.3231,0.3000,1.0231,102.3
62.142,1.7383,2.0638,0.4000,1.3228,0.3000,1.0228,102.3
62.242,0.0000,1.4645,0.4000,1.3242,0.3000,1.0242,102.4
62.342,1.7383,1.3754,0.4000,1.3230,0.3000,1.0230,102.3
62.442,1.7383,1.6393,0.4000,1.3271,0.3000,1.0271,102.7
62.542,1.7383,1.2135,0.4000,1.3157,0.3000,1.0157,101.6
62.642,1.7383,1.7335,0.4000,1.3205,0.3000,1.0205,102.1
62.742,1.7383,1.2950,0.4000,1.3202,0.3000,1.0202,102.0
62.842,1.7383,2.5414,0.4000,1.3154,0.3000,1.0154,101.5
62.942,1.7383,1.3454,0.4000,1.3204,0.3000,1.0204,102.0
63.042,3.4767,1.8727,0.4000,1.3202,0.3000,1.0202,102.0
63.142,1.7383,1.3702,0.4000,1.3075,0.3000,1.0075,100.8
63.242,1.7383,1.9062,0.4000,1.3073,0.3000,1.0073,100.7
63.342,3.4767,1.8345,0.4000,1.3152,0.3000,1.0152,101.5
63.442,1.7383,1.9727,0.4000,1.3271,0.3000,1.0271,102.7
63.542,1.7383,1.8374,0.4000,1.3315,0.3000,1.0315,103.2
63.642,1.7383,2.0274,0.4000,0.8649,0.3000,0.5649,68.2
63.742,3.4767,2.7360,0.4000,0.8650,0.3000,0.5650,56.5
63.842,0.0000,1.8255,0.4000,0.8493,0.3000,0.5493,54.9
63.942,1.7383,1.4638,0.4000,0.8458,0.3000,0.5458,54.6
64.043,1.7043,1.3848,0.4000,0.8397,0.3000,0.5397,54.0
64.143,1.7383,0.9568,0.4000,0.8402,0.3000,0.5402,54.0
64.243,1.7383,1.5114,0.4000,0.8438,0.3000,0.5438,54.4
64.343,1.7383,0.9701,0.4000,0.8510,0.3000,0.5510,55.1
64.443,0.0000,0.9701,0.4000,1.3073,0.3000,1.0073,74.2
64.543,0.0000,0.6303,0.4000,0.8783,0.3000,0.5783,74.2
64.643,0.0000,0.7564,0.4000,1.3161,0.3000,1.0161,101.6
64.743,0.0000,1.2844,0.4000,1.3207,0.3000,1.0207,102.1
64.843,0.0000,0.9316,0.4000,1.3161,0.3000,1.0161,101.6
64.943,1.7383,1.1200,0.4000,1.3207,0.3000,1.0207,102.1
65.043,1.7383,1.3497,0.4000,1.3161,0.3000,1.0161,101.6
65.143,1.7383,1.0396,0.4000,1.3231,0.3000,1.0231,102.3
65.243,1.7383,2.2074,0.4000,1.3202,0.3000,1.0202,102.0
65.343,0.0000,1.5505,0.4000,1.7529,0.3000,1.4529,119.9
65.443,3.4767,2.6272,0.4000,1.3238,0.3000,1.0238,102.4
65.544,0.0000,1.7602,0.4000,1.3245,0.3000,1.0245,102.4
65.644,3.4767,2.7628,0.4000,1.3169,0.3000,1.0169,101.7
65.744,0.0000,1.8613,0.4000,1.3159,0.3000,1.0159,101.6
65.844,3.4767,2.8949,0.4000,1.3235,0.3000,1.0235,102.3
65.944,1.7383,1.4218,0.4000,1.3235,0.3000,1.0235,102.3
66.044,1.7383,2.8591,0.4000,1.3204,0.3000,1.0204,102.0
66.144,1.7383,1.4943,0.4000,1.3230,0.3000,1.0230,102.3
66.244,1.7383,2.0443,0.4000,0.8000,0.3000,0.5000,67.3
66.344,1.7383,1.4463,0.4000,0.7639,0.3000,0.4639,46.4
66.444,1.7383,1.5852,0.4000,0.7371,0.3000,0.4371,43.7
66.544,1.7383,1.0565,0.4000,0.7352,0.3000,0.4352,43.5
66.644,1.7383,1.1171,0.4000,0.7345,0.3000,0.4345,43.5
66.744,0.0000,1.6204,0.4000,0.7479,0.3000,0.4479,44.8
66.844,0.0000,0.9167,0.4000,0.7498,0.3000,0.4498,45.0
66.944,1.7383,0.5221,0.4000,0.7441,0.3000,0.4441,44.4
67.044,0.0000,0.5221,0.4000,0.7551,0.3000,0.4551,45.5
67.144,1.7383,0.3897,0.4000,0.7681,0.3000,0.4681,46.8
67.244,0.0000,0.3897,0.4000,0.8302,0.3000,0.5302,53.0
67.344,0.0000,0.3897,0.4000,0.8103,0.3000,0.5103,51.0
67.444,0.0000,0.3897,0.4000,0.8911,0.3000,0.5911,59.1
67.544,0.0000,0.3897,0.4000,1.3248,0.3000,1.0248,77.6
67.644,0.0000,0.3897,0.4000,1.3163,0.3000,1.0163,101.6
67.744,0.0000,0.3897,0.4000,1.3205,0.3000,1.0205,102.1
67.844,0.0000,0.3897,0.4000,1.3245,0.3000,1.0245,102.4
67.944,0.0000,0.3897,0.4000,1.3164,0.3000,1.0164,101.6
68.044,0.0000,0.3897,0.4000,1.3245,0.3000,1.0245,102.4
68.144,0.0000,0.3897,0.4000,1.3248,0.3000,1.0248,102.5
68.244,0.0000,0.3897,0.4000,1.3248,0.3000,1.0248,102.5
68.344,0.0000,0.3897,0.4000,1.3202,0.3000,1.0202,102.0
68.445,0.0000,0.3897,0.4000,1.3204,0.3000,1.0204,102.0
68.545,0.0000,0.3897,0.4000,1.3250,0.3000,1.0250,102.5
68.645,0.0000,0.3897,0.4000,1.3248,0.3000,1.0248,102.5
68.745,0.0000,0.3897,0.4000,1.3200,0.3000,1.0200,102.0
68.845,0.0000,0.3897,0.4000,1.3202,0.3000,1.0202,102.0
68.945,0.0000,0.3897,0.4000,1.3245,0.3000,1.0245,102.4
69.045,0.0000,0.3897,0.4000,1.3159,0.3000,1.0159,101.6
69.145,0.0000,0.0000,0.4000,1.3202,0.3000,1.0202,200.0
69.245,0.0000,0.0000,0.4000,1.3204,0.3000,1.0204,200.0
69.345,1.7383,0.0403,0.4000,1.3235,0.3000,1.0235,182.5
69.445,0.0000,1.0506,0.4000,1.3204,0.3000,1.0204,147.5
69.545,1.7383,1.5655,0.4000,1.3205,0.3000,1.0205,112.5
69.645,1.7383,1.8407,0.4000,1.3157,0.3000,1.0157,101.6
69.745,3.4767,2.7894,0.4000,1.3164,0.3000,1.0164,101.6
69.846,0.0000,1.8856,0.4000,1.3109,0.3000,1.0109,101.1
69.946,3.4767,2.6899,0.4000,1.3118,0.3000,1.0118,101.2
70.046,1.7383,1.4325,0.4000,1.3161,0.3000,1.0161,101.6
70.146,1.7383,2.7561,0.4000,1.3121,0.3000,1.0121,101.2
70.246,1.7383,1.3598,0.4000,1.3154,0.3000,1.0154,101.5
70.346,1.7383,2.8260,0.4000,1.3113,0.3000,1.0113,101.1
70.446,1.7383,1.4019,0.4000,1.3159,0.3000,1.0159,101.6
70.546,3.4767,1.9189,0.4000,1.3113,0.3000,1.0113,101.1
70.646,1.7383,1.4274,0.4000,1.3106,0.3000,1.0106,101.1
70.746,1.7383,1.9431,0.4000,1.3202,0.3000,1.0202,102.0
70.846,1.7383,1.8325,0.4000,1.3156,0.3000,1.0156,101.6
70.946,1.7383,1.9891,0.4000,1.3156,0.3000,1.0156,101.6
71.046,3.4767,2.9281,0.4000,1.3202,0.3000,1.0202,102.0
71.146,0.0000,2.0094,0.4000,1.3113,0.3000,1.0113,101.1
71.246,1.7383,2.9938,0.4000,1.3118,0.3000,1.0118,101.2
71.346,1.7383,1.4912,0.4000,1.3157,0.3000,1.0157,101.6
71.446,3.4767,2.0403,0.4000,1.3200,0.3000,1.0200,102.0
71.546,3.4767,1.9269,0.4000,1.3157,0.3000,1.0157,101.6
71.646,1.7383,2.0730,0.4000,1.3200,0.3000,1.0200,102.0
71.746,1.7383,1.8943,0.4000,1.3200,0.3000,1.0200,102.0
71.846,0.0000,2.0378,0.4000,1.3154,0.3000,1.0154,101.5
71.946,1.7383,3.1288,0.4000,1.3159,0.3000,1.0159,101.6
72.046,1.7383,1.5003,0.4000,1.3163,0.3000,1.0163,101.6
72.146,1.7383,2.1360,0.4000,1.3200,0.3000,1.0200,102.0
72.246,1.7383,1.9731,0.4000,1.3161,0.3000,1.0161,101.6
72.346,1.7383,2.0253,0.4000,1.3116,0.3000,1.0116,101.2
72.446,3.4767,3.1533,0.4000,1.3157,0.3000,1.0157,101.6
72.546,1.7383,1.5540,0.4000,1.3113,0.3000,1.0113,101.1
72.646,3.4767,2.1801,0.4000,1.3157,0.3000,1.0157,101.6
72.747,3.4085,2.0018,0.4000,1.3116,0.3000,1.0116,101.2
72.847,1.7383,2.0760,0.4000,1.3157,0.3000,1.0157,101.6
72.947,3.4767,3.1763,0.4000,1.3161,0.3000,1.0161,101.6
73.047,1.7383,1.5483,0.4000,1.3067,0.3000,1.0067,100.7
73.147,1.7383,3.2153,0.4000,1.3113,0.3000,1.0113,101.1
73.247,1.7383,1.5508,0.4000,1.3111,0.3000,1.0111,101.1
73.347,1.7383,2.1591,0.4000,1.3156,0.3000,1.0156,101.6
73.447,3.4767,3.1643,0.4000,1.3111,0.3000,1.0111,101.1
73.547,1.7383,1.5946,0.4000,1.3152,0.3000,1.0152,101.5
73.647,1.7383,3.0079,0.4000,1.3065,0.3000,1.0065,100.6
73.747,1.7383,1.5716,0.4000,1.3067,0.3000,1.0067,100.7
73.847,1.7383,2.1379,0.4000,1.3115,0.3000,1.0115,101.1
73.947,1.7383,1.9370,0.4000,1.3067,0.3000,1.0067,100.7
74.047,1.7383,1.6138,0.4000,1.3120,0.3000,1.0120,101.2
74.147,1.7383,3.0314,0.4000,1.3116,0.3000,1.0116,101.2
74.248,1.7383,1.5748,0.4000,1.3734,0.3000,1.0734,107.3
74.348,1.7383,2.2018,0.4000,0.8858,0.3000,0.5858,83.2
74.448,1.7383,1.9320,0.4000,0.8489,0.3000,0.5489,54.9
74.548,0.0000,2.0018,0.4000,0.7762,0.3000,0.4762,47.6
74.648,1.7383,1.5488,0.4000,0.7462,0.3000,0.4462,44.6
74.748,1.7383,1.5061,0.4000,0.7477,0.3000,0.4477,44.8
74.848,1.7383,0.9423,0.4000,0.7507,0.3000,0.4507,45.1
74.948,0.0000,0.9928,0.4000,0.7645,0.3000,0.4645,46.5
75.048,0.0000,1.3607,0.4000,1.3032,0.3000,1.0032,64.9
75.148,0.0000,0.7860,0.4000,1.3075,0.3000,1.0075,65.5
75.248,0.0000,0.7860,0.4000,1.3068,0.3000,1.0068,100.5
75.348,0.0000,0.4534,0.4000,1.3111,0.3000,1.0111,101.1
75.448,0.0000,0.6704,0.4000,1.3159,0.3000,1.0159,101.6
75.548,0.0000,1.2163,0.4000,1.3073,0.3000,1.0073,100.7
75.648,0.0000,0.9569,0.4000,1.3156,0.3000,1.0156,101.6
75.748,1.7383,1.0930,0.4000,1.3111,0.3000,1.0111,101.1
75.848,0.0000,1.7939,0.4000,1.3070,0.3000,1.0070,100.7
75.948,1.7383,0.9854,0.4000,1.3075,0.3000,1.0075,100.8
76.048,1.7383,1.2904,0.4000,1.3031,0.3000,1.0031,100.3
76.148,1.7383,1.4714,0.4000,1.3113,0.3000,1.0113,101.1
76.248,0.0000,1.1139,0.4000,1.3073,0.3000,1.0073,100.7
76.348,1.7383,1.6157,0.4000,1.3073,0.3000,1.0073,100.7
76.448,1.7383,1.2042,0.4000,1.3027,0.3000,1.0027,100.3
76.548,1.7383,2.3578,0.4000,1.3072,0.3000,1.0072,100.7
76.648,1.7383,1.2678,0.4000,1.3111,0.3000,1.0111,101.1
76.748,1.7383,2.4771,0.4000,1.3108,0.3000,1.0108,101.1
76.848,1.7383,1.3199,0.4000,1.3027,0.3000,1.0027,100.3
